pos_1,pos_2,progenitor,descendants
339,327,1,1
321,325,2,2
342,312,3,3
328,296,4,4
282,337,5,5
297,320,6,6
328,316,7,7
309,314,8,8
246,329,9,9
233,313,10,10
262,328,11,11
274,315,12,12
288,306,13,13
282,290,14,14
264,268,15,15
244,271,16,16
360,300,17,17
340,288,18,18
354,277,19,19
346,267,20,20
334,232,21,21
313,299,22,22
305,273,23,23
312,258,24,24
300,225,25,25
277,278,26,26
290,263,27,27
292,249,28,28
288,224,29,29
