cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,1,1,1,0,0,2,0,0,0,0
I2,1,1,1,2,0,2,0,0,0,0
216_23,1,1,1,2,0,2,1,2,0,1
I3,1,1,1,2,0,2,0,0,0,0
216_22,1,1,1,2,0,2,0,0,0,0
216_21,1,1,1,2,0,2,0,0,0,0
I4,1,1,1,0,0,2,0,0,1,0
I5,1,1,1,0,0,2,0,0,1,0
216_20,1,1,1,0,0,2,0,0,1,0
216_19,1,1,1,2,0,2,0,0,1,0
I6,1,1,1,0,0,2,1,2,1,0
216_18,1,1,1,0,0,2,1,2,1,0
216_17,1,1,1,0,0,2,1,2,1,0
I7,1,0,0,0,0,0,0,0,1,0
I8,1,0,0,0,1,0,0,0,1,0
I9,1,0,2,1,1,0,2,2,1,0
I10,1,0,2,1,1,0,2,2,1,0
216_8,1,0,2,1,1,0,2,2,1,0
216_7,1,0,2,1,1,0,2,2,1,0
I11,1,2,2,1,1,0,2,2,1,1
216_5,1,2,2,1,1,0,2,2,1,1
216_6,1,2,2,1,1,0,2,2,1,1
I12,1,0,0,0,1,0,0,0,1,2
I13,1,0,1,0,1,0,0,0,1,2
216_2,1,0,1,0,1,1,0,1,1,2
216_1,1,0,1,1,1,0,0,1,1,2
I14,1,0,0,1,1,0,0,0,1,2
216_4,1,0,0,1,1,0,0,0,1,2
216_3,1,0,0,1,1,0,0,0,1,2
I15,1,0,0,0,0,0,0,0,1,0
216_12,1,0,0,1,2,0,2,2,1,2
I16,1,0,0,2,2,0,0,0,1,0
I17,1,0,0,2,2,1,0,0,1,0
216_16,1,0,0,2,2,1,0,0,1,0
216_15,1,0,0,2,2,1,0,0,1,0
I18,1,0,1,2,2,2,0,0,1,0
216_14,1,0,1,2,2,2,0,0,1,1
216_13,1,2,1,2,2,2,0,0,1,0
Evolve tree: [&R] (((((216_13:0.13269158878504456,216_14:0.13269158878504456)I18:0.24637383177569827,(216_15:0.12358878504672693,216_16:0.12358878504672693)I17:0.2554766355140159)I16:0.35620560747663355,216_12:0.7352710280373767)I15:0.30059813084112097,(((216_3:0.08355140186915744,216_4:0.08355140186915744)I14:0.2101308411214927,(216_1:0.07919626168224161,216_2:0.07919626168224161)I13:0.2144859813084085)I12:0.38947663551401623,((216_6:0.03252336448598071,216_5:0.03252336448598071)I11:0.2354579439252304,(216_7:0.020186915887850092,216_8:0.020186915887850092)I10:0.24779439252336102)I9:0.41517757009345524)I8:0.35271028037383106)I7:0.25413084112149537,(((216_17:0.14648598130840887,216_18:0.14648598130840887)I6:0.21078504672896967,(216_19:0.1281308411214932,216_20:0.1281308411214932)I5:0.2291401869158853)I4:0.2875887850467272,((216_21:0.028392523364485455,216_22:0.028392523364485455)I3:0.32887850467289304,216_23:0.35727102803737854)I2:0.2875887850467272)I1:0.6451401869158869)I0:0;
