cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,2,0,2,0,2,0,2,0
I2,0,2,2,0,2,0,2,1,2,0
216_23,0,2,2,0,2,0,2,1,2,1
I3,2,2,2,0,2,2,2,1,2,0
216_22,2,2,2,0,2,2,2,1,2,0
216_21,2,2,2,0,2,2,2,1,2,0
I4,0,0,2,0,2,0,2,0,2,1
I5,1,2,2,0,2,0,2,0,2,1
216_20,1,2,2,0,2,0,2,2,2,1
216_19,1,2,2,0,2,1,2,0,2,1
I6,0,0,2,2,2,0,2,0,2,1
216_18,1,1,2,2,2,0,2,1,2,1
216_17,0,0,2,2,2,2,2,0,2,1
I7,2,2,0,0,2,0,2,0,0,0
I8,2,2,0,0,2,0,2,1,0,2
I9,2,2,2,2,2,0,2,1,0,2
I10,2,2,2,2,2,2,2,1,1,2
216_8,2,2,2,2,2,2,2,1,1,2
216_7,2,2,2,2,2,2,2,1,1,2
I11,2,2,2,2,2,1,2,1,0,2
216_5,2,2,2,2,2,1,2,1,0,2
216_6,2,2,2,2,2,1,2,1,0,2
I12,2,2,0,0,2,0,2,1,1,2
I13,2,2,0,0,2,0,2,1,1,2
216_2,2,2,0,0,2,0,2,1,1,2
216_1,2,2,0,2,2,0,2,1,1,2
I14,2,2,0,0,2,0,2,1,1,2
216_4,2,2,0,0,2,0,2,1,1,2
216_3,2,2,0,1,2,0,2,1,1,2
I15,2,2,2,0,2,0,2,0,0,1
216_12,2,2,2,2,2,1,2,0,0,1
I16,2,2,2,0,2,0,2,1,1,1
I17,2,2,2,0,2,2,2,1,1,1
216_16,2,2,2,0,2,2,2,1,1,1
216_15,2,2,2,0,2,2,2,1,1,1
I18,2,2,2,0,2,0,2,1,1,1
216_14,2,2,2,0,2,0,2,1,1,1
216_13,2,2,2,0,2,0,2,1,1,1
Evolve tree: [&R] (((((216_13:0.186,216_14:0.186)I18:0.294,(216_15:0.17400000000000002,216_16:0.17400000000000002)I17:0.306)I16:0.354,216_12:0.834)I15:0.258,(((216_3:0.12,216_4:0.12)I14:0.264,(216_1:0.114,216_2:0.114)I13:0.27)I12:0.402,((216_6:0.048,216_5:0.048)I11:0.306,(216_7:0.03,216_8:0.03)I10:0.324)I9:0.432)I8:0.306)I7:0.198,(((216_17:0.20400000000000001,216_18:0.20400000000000001)I6:0.252,(216_19:0.18,216_20:0.18)I5:0.276)I4:0.294,((216_21:0.042,216_22:0.042)I3:0.41400000000000003,216_23:0.456)I2:0.294)I1:0.54)I0:0;
