cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,2,2,0,0,1,1,0
I2,2,0,2,2,2,0,0,1,1,2
216_23,2,0,2,2,2,1,2,1,1,2
I3,2,0,2,2,2,0,0,1,1,2
216_22,2,0,2,2,2,0,0,1,1,2
216_21,2,0,2,2,2,0,0,1,1,2
I4,1,1,0,2,2,0,2,1,1,0
I5,1,1,0,2,2,0,2,1,1,0
216_20,1,1,0,2,2,0,2,1,1,0
216_19,1,1,0,2,2,0,2,1,1,0
I6,1,1,0,2,2,0,2,1,1,0
216_18,1,1,0,2,2,2,2,1,1,0
216_17,1,1,0,2,2,0,2,1,1,0
I7,0,0,0,0,1,0,0,0,0,0
I8,2,0,0,1,1,0,0,0,1,0
I9,2,0,0,1,1,0,0,0,1,0
I10,2,0,0,1,1,0,0,1,1,0
216_8,2,0,0,1,1,0,0,1,1,0
216_7,2,0,0,1,1,0,0,1,1,0
I11,2,0,0,1,1,0,2,0,1,0
216_5,2,0,0,1,1,0,2,0,1,0
216_6,2,0,0,1,1,1,2,0,1,0
I12,2,0,2,1,1,1,1,0,1,0
I13,2,0,2,1,1,1,1,0,1,0
216_2,2,0,2,1,1,1,1,0,1,0
216_1,2,0,2,1,1,1,1,0,1,0
I14,2,0,2,1,1,1,1,0,1,1
216_4,2,0,2,1,1,1,1,0,1,1
216_3,2,0,2,1,1,1,1,0,1,1
I15,0,0,0,0,1,0,2,0,0,0
216_12,1,0,2,1,1,1,2,2,2,0
I16,0,0,0,0,1,0,2,0,0,0
I17,2,1,2,1,1,0,2,0,0,0
216_16,2,1,2,1,1,0,2,0,0,0
216_15,2,1,2,1,1,0,2,0,0,0
I18,0,0,1,0,1,0,2,0,0,0
216_14,0,0,1,0,1,1,2,0,0,0
216_13,0,0,1,0,1,0,2,0,0,0
Evolve tree: [&R] (((((216_13:0.13022793474518954,216_14:0.13022793474518954)I18:0.23446559438817088,(216_15:0.12142580669781664,216_16:0.12142580669781664)I17:0.24326772243554376)I16:0.33643472942374675,216_12:0.7011282585571073)I15:0.2890336299433873,(((216_3:0.08251429874537099,216_4:0.08251429874537099)I14:0.20149174852426385,(216_1:0.07826040190720206,216_2:0.07826040190720206)I13:0.20574564536243278)I12:0.36765007123440796,((216_6:0.03236572398856582,216_5:0.03236572398856582)I11:0.22727107304756666,(216_7:0.020130191961974638,216_8:0.020130191961974638)I10:0.23950660507415786)I9:0.3920193214679104)I8:0.33850576999645166)I7:0.2507861461688145,(((216_17:0.1435385029740302,216_18:0.1435385029740302)I6:0.2005894584534379,(216_19:0.12581974319240852,216_20:0.12581974319240852)I5:0.21830821823505955)I4:0.27125629347688834,((216_21:0.02827399588619251,216_22:0.02827399588619251)I3:0.31585396554127565,216_23:0.34412796142746815)I2:0.27125629347688834)I1:0.6255637797649526)I0:0;
