cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,1,0,0,0,0,0,0,0,0
I1,0,1,0,0,0,0,0,0,0,0
I2,0,1,0,0,1,0,0,0,0,0
I3,0,1,0,0,1,0,0,0,0,0
216_15,2,1,0,2,1,0,0,0,0,0
216_14,0,1,0,0,1,0,0,1,0,0
I4,2,1,0,1,1,0,0,0,0,2
216_17,2,1,0,1,1,0,0,0,0,2
216_16,2,1,0,1,1,0,0,0,0,2
I5,1,1,2,1,1,0,1,0,0,2
I6,1,1,2,1,1,2,1,0,1,2
216_19,1,1,2,1,1,2,1,0,1,2
216_18,1,1,2,1,1,2,1,0,1,2
I7,1,1,2,1,1,0,1,0,1,2
216_21,1,1,2,1,1,0,1,0,1,2
216_20,1,1,2,1,1,0,1,1,1,2
I8,0,1,0,0,0,0,0,2,0,0
I9,2,1,0,0,0,0,0,2,1,0
I10,2,1,0,0,2,0,0,2,1,2
216_11,2,1,0,1,2,0,1,2,1,2
I11,2,1,0,0,2,1,0,2,1,2
216_13,2,1,0,0,2,1,0,2,1,2
216_12,2,1,0,0,2,1,0,2,1,2
I12,2,1,0,1,0,0,0,2,1,0
I13,2,1,0,1,0,0,0,2,1,2
216_9,2,1,0,1,0,0,0,2,1,2
216_8,2,1,0,1,0,0,0,2,1,2
I14,2,1,0,1,2,0,0,2,1,0
216_7,2,1,0,1,2,0,0,2,1,0
216_6,2,1,0,1,2,0,0,2,1,0
I15,0,1,0,0,0,0,0,2,1,1
216_1,0,1,0,0,0,0,2,2,1,1
I16,0,1,0,0,0,0,0,2,1,1
216_5,2,1,0,0,0,2,0,2,1,1
I17,0,1,0,0,2,0,1,2,1,1
216_4,0,1,0,0,2,0,1,2,1,1
216_3,0,1,0,0,2,0,1,2,1,1
Evolve tree: [&R] (((((216_3:4,216_4:4)I17:53,216_5:57)I16:53,216_1:110)I15:47,(((216_6:9,216_7:9)I14:52,(216_8:7,216_9:7)I13:54)I12:49,((216_12:15,216_13:15)I11:46,216_11:61)I10:49)I9:47)I8:43,(((216_20:41,216_21:41)I7:49,(216_18:37,216_19:37)I6:53)I5:53,((216_16:39,216_17:39)I4:47,(216_14:36,216_15:36)I3:50)I2:57)I1:57)I0:15;
