cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,1,0,2,0,0,0
I1,1,0,0,0,1,0,2,1,2,0
I2,1,1,0,0,1,1,2,1,2,1
216_8,1,1,0,0,1,1,2,1,2,1
I3,1,1,0,0,1,1,2,1,2,1
216_6,1,1,0,0,1,1,2,1,2,1
216_5,1,1,0,0,1,1,2,1,2,1
I4,1,0,1,0,1,0,2,1,2,0
I5,1,0,1,0,1,0,2,1,2,0
216_2,1,0,1,0,1,1,2,1,2,0
216_1,1,0,1,0,1,0,2,1,2,0
I6,1,0,1,2,1,2,2,1,2,0
216_4,1,0,1,2,1,2,2,1,2,0
216_3,1,0,1,2,1,2,2,1,2,2
I7,0,0,0,1,1,0,2,2,0,0
I8,2,2,0,1,1,0,2,2,0,2
I9,2,2,0,1,1,0,2,2,0,2
216_15,2,2,0,1,1,0,2,2,0,2
216_14,2,2,0,1,1,0,2,2,1,2
I10,2,2,0,1,1,0,2,2,0,2
216_11,2,2,0,1,1,1,2,2,0,2
216_9,2,2,0,1,1,0,2,2,0,2
I11,0,1,0,1,1,0,2,2,1,1
I12,0,1,0,1,1,0,2,2,1,1
216_20,0,1,0,1,1,0,2,2,1,1
216_19,0,1,0,1,1,0,2,2,1,1
I13,2,1,0,1,1,0,2,2,1,1
216_18,2,1,0,1,1,0,2,2,1,1
I14,2,1,0,1,1,0,2,2,1,1
216_17,2,1,0,1,1,0,2,2,1,1
216_16,2,1,0,1,1,0,2,2,1,1
Evolve tree: [&R] (((((216_16:0.003999999999999924,216_17:0.003999999999999924)I14:0.17057943925233382,216_18:0.17457943925233374)I13:0.24334579439252096,(216_19:0.06624299065420444,216_20:0.06624299065420444)I12:0.3516822429906502)I11:0.3438504672897178,((216_9:0.16985046728971695,216_11:0.16985046728971695)I10:0.2368785046728948,(216_14:0.02428037383177525,216_15:0.02428037383177525)I9:0.3824485981308365)I8:0.3550467289719607)I7:0.28891588785046685,(((216_3:0.14186915887850238,216_4:0.14186915887850238)I6:0.28168224299065125,(216_1:0.13269158878504456,216_2:0.13269158878504456)I5:0.2908598130841091)I4:0.3249345794392507,((216_5:0.11007476635513833,216_6:0.11007476635513833)I3:0.24719626168224018,216_8:0.35727102803737854)I2:0.39121495327102584)I1:0.302205607476635)I0:0.23930841121495333;
