cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,1,0,0,0,0,2,0,2
I1,0,0,1,0,0,2,0,2,2,2
I2,0,0,1,1,1,2,1,2,2,2
216_8,0,0,1,1,1,2,1,2,2,2
I3,1,0,1,1,1,2,1,2,2,2
216_6,1,0,1,1,1,2,1,2,2,2
216_5,1,0,1,1,1,2,1,2,2,2
I4,2,0,1,0,0,2,0,2,2,2
I5,2,0,1,0,0,2,0,2,2,2
216_2,2,0,1,0,0,2,0,2,2,2
216_1,2,0,1,0,0,2,0,2,2,2
I6,2,0,1,0,1,2,0,2,2,2
216_4,2,0,1,0,1,2,0,2,2,2
216_3,2,1,1,0,1,2,0,2,2,2
I7,0,0,1,0,0,0,0,2,0,2
I8,0,2,1,2,1,0,1,2,0,2
I9,0,2,1,2,1,0,1,2,0,2
216_15,0,2,1,2,1,0,1,2,0,2
216_14,0,2,1,2,1,0,1,2,0,2
I10,0,2,1,2,1,1,1,2,0,2
216_11,2,2,1,2,1,1,1,2,0,2
216_9,0,2,1,2,1,1,1,2,0,2
I11,0,2,1,0,2,2,0,2,1,2
I12,1,2,1,1,2,2,0,2,1,2
216_20,1,2,1,1,2,2,0,2,1,2
216_19,1,2,1,1,2,2,0,2,1,2
I13,0,2,1,0,2,2,0,2,1,2
216_18,0,2,1,0,2,2,0,2,1,2
I14,0,2,1,0,2,2,0,2,1,2
216_17,0,2,1,0,2,2,0,2,1,2
216_16,0,2,1,0,2,2,0,2,1,2
Evolve tree: [&R] (((((216_16:0.00400000000000029,216_17:0.00400000000000029)I14:0.16655081684304837,216_18:0.17055081684304865)I13:0.2307798695202845,(216_19:0.06558107023196158,216_20:0.06558107023196158)I12:0.33574961613137166)I11:0.32501853621526144,((216_9:0.16601223054136086,216_11:0.16601223054136086)I10:0.2247657972581594,(216_14:0.02419549947338963,216_15:0.02419549947338963)I9:0.36658252832613075)I8:0.3355711947790743)I7:0.27826074340940704,(((216_3:0.139087268163632,216_4:0.139087268163632)I6:0.26754543799316644,(216_1:0.13022793474518954,216_2:0.13022793474518954)I5:0.27640477141160896)I4:0.3070651891330901,((216_5:0.10832906733286884,216_6:0.10832906733286884)I3:0.23579889409459923,216_8:0.34412796142746815)I2:0.36956993386242054)I1:0.29091207069811303)I0:0.23633806868130736;
