cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_28,0,0,1,1,1,1,0,0,2,0
216_29,0,0,1,1,1,1,0,2,2,0
216_31,0,2,1,0,1,1,0,0,2,0
216_30,0,2,1,0,1,1,0,0,2,0
216_33,0,2,2,0,1,1,1,0,2,1
216_32,0,2,2,0,1,1,1,0,2,1
216_35,0,2,2,1,1,1,0,0,2,1
216_34,1,2,2,1,1,1,0,0,2,1
216_25,2,1,1,0,1,2,0,1,2,2
216_24,2,1,1,0,1,2,0,1,2,2
216_27,2,1,1,0,1,2,0,1,2,2
216_26,2,1,1,0,1,2,0,1,2,2
216_21,2,0,2,2,0,0,2,1,2,0
216_23,2,1,2,2,0,0,2,1,2,1
216_22,2,1,2,2,0,0,2,1,2,1
216_20,0,1,2,2,2,0,0,1,2,2
216_19,0,1,2,2,2,0,0,1,2,2
216_18,1,1,2,2,0,0,0,1,2,2
216_17,1,1,2,2,0,0,0,1,2,2
216_4,2,2,0,2,1,0,2,0,0,1
216_11,2,0,0,2,0,0,1,0,2,0
216_10,2,0,0,2,2,1,1,1,2,0
216_7,2,2,2,2,0,0,1,1,0,0
216_6,2,2,2,2,0,0,1,1,0,0
216_9,2,0,2,2,2,0,1,0,0,0
216_8,2,0,2,2,2,0,1,0,0,0
