sigma: 22.470982031241125
216_2 461.0 201.0
216_1 442.0 222.0
216_4 472.0 198.0
216_8 450.0 210.0
216_7 432.0 209.0
216_5 426.0 223.0
216_10 438.0 174.0
216_9 430.0 188.0
216_11 404.0 193.0
216_13 413.0 152.0
167_6 430.7148536080575 194.24476793853864
168_5 433.60946719395736 182.51978399322707
119_4 430.90312298980547 194.42950081754134
192_7 440.6811696904433 209.02451984430775
126_3 431.09844460703357 194.85885673902564
67_2 431.07720639234134 194.67819601302213
182_1 453.59297160627347 205.02755003121683
126_1 453.637941901823 204.88551852663815
11_1 431.23046212372367 194.74730049909374
