pos_1,pos_2,progenitor,descendants
165,452,1,1
145,436,2,2
184,458,3,3
205,440,4,4
189,415,5,5
180,404,6,6
160,417,7,7
150,405,8,8
190,446,9,9
159,433,10,10
170,396,11,11
155,388,12,12
171,384,13,13
169,368,14,14
215,457,15,15
208,428,16,16
203,412,17,17
202,377,18,18
186,393,19,19
193,357,20,20
221,375,21,21
205,362,22,22
