pos_1,pos_2,progenitor,descendants_1,descendants_2
159,445,1,1,
150,434,2,2,
190,451,3,3,
199,437,4,4,
182,407,5,5,
158,407,6,6,7
177,424,7,8,
150,425,8,9,
170,393,9,10,
154,380,10,11,
168,380,11,12,
165,348,12,13,
228,446,13,14,
203,427,14,15,
206,410,15,16,
205,380,16,17,
190,384,17,18,
197,355,18,19,
230,382,19,20,
209,368,20,21,
