pos_1,pos_2,progenitor,descendants
163,448,1,1
145,432,2,2
183,457,3,3
203,436,4,4
183,408,5,5
160,412,6,6
149,396,7,7
181,437,8,8
167,427,8,9
148,421,9,10
172,394,10,11
158,380,11,12
170,383,12,13
160,355,13,14
220,446,14,15
207,429,15,16
203,409,16,17
202,377,17,18
191,388,18,19
194,358,19,20
230,379,20,21
206,366,21,22
