pos_1,pos_2,progenitor,descendants
159,445,1,1
149,433,2,2
187,451,3,3
201,436,4,4
182,407,5,5
159,412,6,6
150,396,6,7
177,427,7,8
150,424,8,9
171,394,9,10
154,380,10,11
168,380,11,12
159,347,12,13
227,446,13,14
204,427,14,15
206,410,15,16
205,380,16,17
191,385,17,18
195,355,18,19
230,382,19,20
209,368,20,21
