pos_1,pos_2,progenitor,descendants_1,descendants_2
156,440,1,1,2
191,449,2,3,
199,439,2,4,
184,406,3,5,
160,413,4,6,
177,424,5,7,
150,427,6,8,
170,393,7,9,
151,381,8,10,
168,380,9,11,
165,349,10,12,
231,443,11,13,
203,432,12,14,
203,408,13,15,
205,373,14,16,
190,384,15,17,
198,356,16,18,
230,382,17,19,
212,367,18,20,
