cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_16,2,2,2,2,2,0,1,0,1,1
216_15,2,2,2,2,2,0,0,0,1,1
216_18,2,2,2,2,2,0,0,0,1,1
216_17,2,2,2,2,2,0,2,0,1,1
216_21,2,2,1,2,2,1,0,1,0,1
216_20,2,2,1,2,2,1,0,1,0,1
216_24,2,2,1,2,2,2,2,0,2,1
216_23,2,2,1,2,2,2,2,0,2,1
216_22,2,2,1,2,2,2,0,0,2,1
216_6,1,2,0,2,2,1,0,2,0,1
216_7,1,2,0,2,2,1,2,2,0,1
216_1,1,2,0,2,2,1,0,2,0,1
216_3,1,2,0,2,2,1,0,2,1,1
216_14,1,2,2,2,0,2,0,2,2,1
216_13,1,2,2,2,0,2,0,2,2,1
216_12,1,2,2,2,0,2,0,2,2,1
216_11,1,2,2,2,0,2,0,2,2,1
216_10,1,2,2,2,1,2,0,2,0,1
216_9,1,2,2,2,1,2,0,2,0,1
216_8,1,2,2,2,1,2,0,2,0,1
