cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,0,0,0,0,0,2,0
I1,0,1,0,0,0,0,2,0,2,0
I2,0,1,0,0,0,2,2,1,2,1
I3,2,1,0,0,0,2,2,1,2,1
216_25,2,1,0,0,0,2,2,1,2,1
216_28,2,1,0,0,0,2,2,1,2,1
I4,0,1,0,2,1,2,2,1,2,1
I5,0,1,0,2,1,2,2,1,2,1
216_24,0,1,0,2,1,2,2,1,2,1
216_23,0,1,0,2,1,2,2,1,2,1
I6,0,1,2,2,1,2,2,1,2,1
216_22,0,1,2,2,1,2,2,1,2,1
216_21,0,1,2,2,1,2,2,1,2,1
I7,0,1,0,1,0,0,2,0,2,0
I8,2,1,0,1,2,0,2,2,2,0
216_16,2,1,1,1,2,1,2,2,2,0
216_17,2,1,0,1,2,0,2,2,2,0
I9,0,1,0,1,0,0,2,0,2,1
216_18,1,1,0,1,0,2,2,0,2,1
I10,1,1,0,1,2,0,2,0,2,1
216_20,1,1,0,1,2,0,2,0,2,1
216_19,1,1,0,1,2,0,2,0,2,1
I11,0,0,1,0,0,1,2,0,2,0
I12,0,0,1,0,2,1,2,1,2,0
I13,0,2,1,0,2,1,2,1,2,0
216_6,0,2,1,0,2,1,2,1,2,0
216_7,1,2,1,0,2,1,2,1,2,0
I14,0,0,1,0,2,1,2,1,2,2
I15,0,1,1,0,2,1,2,1,2,2
216_2,0,1,1,0,2,1,2,1,2,2
216_1,1,1,1,0,2,1,2,1,2,2
I16,0,1,1,0,2,1,2,1,2,2
216_4,0,1,1,0,2,1,2,1,2,2
216_3,0,1,1,0,2,1,2,1,2,2
I17,0,0,1,0,0,1,2,0,2,1
I18,0,1,1,0,0,1,2,0,2,1
216_8,0,1,1,0,0,1,2,2,2,1
I19,0,1,1,0,0,1,2,0,2,1
216_10,0,1,1,0,0,1,2,0,2,1
216_9,0,1,1,1,0,1,2,0,2,1
I20,0,0,1,0,2,1,2,0,2,1
216_12,1,0,1,2,2,1,2,2,2,1
216_14,0,0,1,0,2,1,2,2,2,1
Evolve tree: [&R] ((((216_14:56,216_12:56)I20:46,((216_9:9,216_10:9)I19:45,216_8:54)I18:48)I17:44,(((216_3:14,216_4:14)I16:37,(216_1:8,216_2:8)I15:43)I14:46,(216_7:45,216_6:45)I13:52)I12:49)I11:51,((((216_19:4,216_20:4)I10:51,216_18:55)I9:44,(216_17:48,216_16:48)I8:51)I7:45,(((216_21:7,216_22:7)I6:43,(216_23:2,216_24:2)I5:48)I4:48,(216_28:46,216_25:46)I3:52)I2:46)I1:53)I0:18;
