Newick tree (s):
[&R] ((((216_14:1.2192401273611715,216_12:0.3888281667720054)160_4:0.005000004072264117,((216_9:0.5251722182044645,216_10:0.005000005438577736)207_7:0.005000005179585429,216_8:0.8718889493759704)162_3:0.534176979141832)114_2:0.38296374649772297,(((216_3:0.005000003921129773,216_4:0.23607029127327894)202_2:0.3430489100923498,(216_1:0.34058237688168846,216_2:0.005000004564502173)208_1:0.6156419691465714)165_1:0.0050000042669383505,(216_7:0.005000004136130292,216_6:0.15359986012264432)171_3:0.385656890763069)119_1:0.41155288063454204)70_1:0.00500000433674039,((((216_19:0.005000002000916536,216_20:0.307094624246497)212_17:0.005000004246641337,216_18:0.499779261267661)161_7:1.1611169998405755,(216_17:0.005000003948926626,216_16:0.34613881397423546)168_8:1.0823133607247664)117_4:0.005000002773918158,(((216_21:0.005000006013334888,216_22:0.39245771939926255)209_17:0.6017517988524383,(216_23:0.005000001814564134,216_24:0.2200857748635939)214_22:0.005000060929653958)166_11:0.005000004439188806,(216_28:0.774291405640406,216_25:0.31124439965162204)170_14:0.005000004697144986)118_6:0.6165760670861274)72_3:0.005000062942446061)19_1:0.2211731248343616;
Negative-llh: (294.0491645715331, 'optimal')
Dropout rate: 4.9267021239803855e-09
Silencing rate: 1.4076820869335638e-09
Inferred locations:
160_4 384.08239018803886 223.8153200135009
207_7 418.89629136567765 216.58202330840618
162_3 418.7723297697804 216.9239715086839
114_2 396.5764487858522 235.7180513350857
202_2 396.4721288799857 259.9718853213382
208_1 384.18177557350333 279.1285638288207
165_1 388.5428220918671 253.5667300412783
171_3 369.66180813805863 242.04113008383666
119_1 388.4615607941898 253.25192545386878
70_1 396.5699148633589 235.92385617409977
212_17 440.0135514568137 254.72544939794673
161_7 439.97842645812693 254.83705228627792
168_8 400.21285772505206 275.90158891940695
117_4 396.95804838567597 236.1865929721948
209_17 401.9055694682135 224.4573391986996
214_22 384.02673966165764 202.79229861094336
166_11 384.35373755677335 202.9167097027505
170_14 386.9323164528711 192.94822746126627
118_6 384.53145650693637 202.8608544222123
72_3 396.76099414068824 235.92293547617453
19_1 396.6636676856413 235.92352487472138
