sigma: 22.470982031241125
216_1 258.0 367.0
216_3 232.0 352.0
216_2 239.0 366.0
216_5 239.0 319.0
216_4 233.0 334.0
216_7 254.0 321.0
216_6 245.0 331.0
216_18 264.0 329.0
216_17 258.0 339.0
216_20 257.0 308.0
216_19 274.0 325.0
216_16 250.0 373.0
216_15 264.0 360.0
216_14 265.0 371.0
216_11 250.0 346.0
216_10 247.0 355.0
216_13 268.0 347.0
216_12 274.0 338.0
216_9 219.0 336.0
216_8 227.0 366.0
183_13 252.44287391262873 343.96046573335
189_11 252.13556137076722 344.07131671670516
135_6 252.18553279112965 343.98079211834977
181_9 233.22414885380005 348.5194244819724
89_3 251.97869402427523 343.9112247175942
193_14 259.2666963772957 365.25862912886475
138_9 259.01335808818845 365.2471249655621
189_17 254.09018390383906 339.92544646374586
199_18 260.7853472472697 334.18950134246245
139_11 253.9541678661233 340.20463322406033
94_5 253.7750913568919 340.5213460385051
46_2 253.55491569470584 340.6437562603618
169_5 248.15916936380245 333.57013494137755
172_5 246.88273275688536 339.7103321544539
104_2 247.05121969066258 339.9144560025237
167_2 236.8207803052837 356.960498024161
114_1 247.17581045309788 340.6408926585713
46_1 247.19141546353487 340.2823733836155
virtual 253.39912841737018 340.63384397504956
