method error
problin 0.28722190679772686
problin 0.282221906809691
problin 0.004999999988035825
problin 0.004999999988035825
problin 0.3613650286119509
problin 0.28187215885092926
problin 0.00500000004439795
problin 0.00500000004439795
problin 0.2818721589071582
problin 0.004999999988168994
problin 0.004999999988168994
problin 0.005000000818598641
problin 0.9943223302820899
problin 0.004999999262301384
problin 0.004999999262301384
problin 0.4028798480793423
problin 0.5864424822361729
problin 0.0049999999693526994
problin 0.004999999259523446
problin 0.004999999259523446
problin 0.0049999999693526994
problin 0.004999999259523446
problin 0.004999999259523446
problin 0.37924532661557053
problin 0.005000003531628536
problin 0.21219715131785005
problin 0.20719715147330123
problin 0.004999999844548821
problin 0.004999999844548821
problin 0.13247989090050794
problin 0.07971726371071257
problin 0.0050000002382580904
problin 0.0050000002382580904
problin 0.0049999991428046975
problin 0.07971726480616596
problin 0.07971726480616596
problin 0.004999990397132339
problin 0.44063340528161177
problin 0.5510512067163639
problin 0.015543969871174679
problin 0.21525332073959014
problin 0.21525332073959014
problin 0.129638877226385
problin 0.10115841338437981
problin 0.10115841338437981
problin 0.4404893517949337
problin 0.3363591526200968
problin 0.0049999929120981826
problin 0.0049999929120981826
problin 0.005000028042432972
problin 0.336359117489762
problin 0.336359117489762
problin 0.1259848253933509
problin 0.24815769376908967
problin 0.1117705655179887
problin 0.5476644287147185
problin 0.18890439677204587
problin 0.18890439677204587
problin 0.5553661933852089
problin 0.18120263210155554
problin 0.18120263210155554
problin 0.6607273931991573
problin 0.18261197339831137
problin 0.00500002440728439
problin 0.00500002440728439
problin 0.1826120034873687
problin 0.004999994318227069
problin 0.004999994318227069
problin 0.3073325477434821
problin 0.7891645370303607
problin 0.60387411354704
problin 0.18529042348332067
problin 0.18529042348332067
problin 0.004999999587950296
problin 0.3382577482662498
problin 0.26612488363594683
problin 0.20726677193441856
problin 0.12205028373838088
problin 0.12205028373838088
problin 0.3243170560227246
problin 0.004999999650074859
problin 0.004999999650074859
problin 0.14733243291711204
problin 0.4431095067046104
problin 0.004999999687023872
problin 0.004999999687023872
problin 0.2573139209381135
problin 0.19079558545352077
problin 0.19079558545352077
problin 0.14897986649392647
problin 0.1984714737763355
problin 0.0050000014917227775
problin 0.5762483464908195
problin 0.004999999723868014
problin 0.004999999723868014
problin 0.5762483464908195
problin 0.0049999997238679905
problin 0.0049999997238679905
problin 0.22305721226940106
problin 0.16156791849748434
problin 0.20162321693952487
problin 0.20162321693952487
problin 0.17476412162206287
problin 0.18842701381494634
problin 0.18842701381494634
problin 0.00499999998115787
problin 0.7797198215015879
problin 0.6454321480573256
problin 0.1342876734442623
problin 0.1342876734442623
problin 0.004999996389780385
problin 0.1456187360589477
problin 0.2967642210316745
problin 0.695088778982682
problin 0.0049999971641816994
problin 0.0049999971641816994
problin 0.6950887789509363
problin 0.004999997195927291
problin 0.004999997195927291
problin 0.18194270879554555
problin 0.8099102910241573
problin 0.004999997358835196
problin 0.004999997358835196
problin 0.8099102910241573
problin 0.004999997358835201
problin 0.004999997358835201
problin 0.3812613743499391
problin 0.13166935947132016
problin 0.4263259079411875
problin 0.19821508331843804
problin 0.005000011952745924
problin 0.005000011952745924
problin 0.19821509708055188
problin 0.004999998190632111
problin 0.004999998190632111
problin 0.26778879094846253
problin 0.35675221246266475
problin 0.004999999801244276
problin 0.004999999801244276
problin 0.005000000594372687
problin 0.35675221166953636
problin 0.35675221166953636
problin 0.7512103661899566
problin 0.009999996493735105
problin 0.004999998778902783
problin 0.004999997714832323
problin 0.004999997714832323
problin 0.004999997544398506
problin 0.9761857258044522
problin 0.4523419472754779
problin 0.23347125412745992
problin 0.004999998943406966
problin 0.004999998943406966
problin 0.23347124975428069
problin 0.005000003316586195
problin 0.005000003316586195
problin 0.0050000028995330886
problin 0.21545796531345002
problin 0.4703552321333617
problin 0.4703552321333617
problin 0.6808131976292794
problin 0.004999999817532347
problin 0.004999999817532347
problin 0.0049999975457469354
problin 0.9185815054580595
problin 0.3737172942971279
problin 0.3647001253188373
problin 0.005000004122693581
problin 0.005000004122693581
problin 0.005000002314237731
problin 0.3647001271272931
problin 0.3647001271272931
problin 0.36826811494481926
problin 0.3701493089604945
problin 0.004999999833344967
problin 0.004999999833344967
problin 0.00500006083145588
problin 0.37014924796238363
problin 0.37014924796238363
problin 0.5728892657741457
problin 1.0891096634225725
problin 0.8542823775670793
problin 0.2348272858554934
problin 0.2348272858554934
problin 0.004999997652975786
problin 0.5649668702205625
problin 0.23527670361790892
problin 0.0641286933754125
problin 0.25703574293529513
problin 0.25703574293529513
problin 0.316164438057181
problin 0.0049999982535266566
problin 0.0049999982535266566
problin 0.18446680215607325
problin 0.366974338719388
problin 0.004999999053155275
problin 0.004999999053155275
problin 0.004999999016442214
problin 0.3669743387561011
problin 0.3669743387561011
problin 0.2346567521324256
problin 0.3464812544036019
problin 0.14236274450840364
problin 0.39290725996307846
problin 0.004999997995693302
problin 0.004999997995693302
problin 0.3929072593122737
problin 0.004999998646498023
problin 0.004999998646498023
problin 0.014231545996815798
problin 0.5210384582436072
problin 0.004999998226752428
problin 0.004999998226752428
problin 0.5210384581259936
problin 0.004999998344366047
problin 0.004999998344366047
problin 0.005000012060392316
problin 0.881751244810385
problin 0.8767512465471281
problin 0.004999998263256868
problin 0.004999998263256868
problin 0.10510391011022893
problin 0.9777370748909202
problin 0.45905416295774903
problin 0.00499999952792866
problin 0.00499999952792866
problin 0.45905416295774853
problin 0.004999999527929153
problin 0.004999999527929153
problin 0.40591606441818284
problin 0.6737932155418431
problin 0.004999998995429869
problin 0.3520819581645988
problin 0.005000001388490428
problin 0.005000001388490428
problin 0.34708195754238835
problin 0.005000000288762783
problin 0.005000001721938083
problin 0.005000001721938083
problin 0.005000000288762783
problin 0.005000001721938083
problin 0.005000001721938083
problin 0.005000001861007078
problin 0.3520819551362327
problin 0.005000001551279311
problin 0.005000001551279311
problin 0.3520819565258377
problin 0.005000000161674359
problin 0.005000000161674359
problin 0.00500000041063627
problin 0.3045101204274931
problin 0.14955560767460369
problin 0.5718094451045066
problin 0.004999999267288399
problin 0.004999999267288399
problin 0.5718094453909124
problin 0.004999998980882654
problin 0.004999998980882654
problin 0.5189501022380903
problin 0.20741494980830832
problin 0.2024149503631387
problin 0.004999999445169642
problin 0.004999999445169642
problin 0.3695110145122988
problin 0.3928960216051004
problin 0.2634681368486625
problin 0.004999999507830143
problin 0.004999999507830143
problin 0.26346813759138793
problin 0.004999998765104694
problin 0.004999998765104694
problin 0.2807389787184834
problin 0.3806251792431096
problin 0.3806251792431096
problin 0.004999997479471236
problin 1.5823728271941995
problin 0.005000002525785509
problin 0.004999997558939204
problin 0.004999997558939204
problin 0.005000002525785509
problin 0.004999997558939204
problin 0.004999997558939204
problin 0.47573317242213775
problin 0.46359655810645256
problin 0.1189354729500669
problin 0.15074006354970004
problin 0.38336755847441023
problin 0.38336755847441023
problin 0.5241076203368339
problin 0.005000003754576201
problin 0.004999997932700167
problin 0.004999997932700167
problin 0.005000003754576202
problin 0.004999997932700166
problin 0.004999997932700166
problin 0.36748079412241885
problin 0.2805623050647871
problin 0.004999995786971242
problin 0.004999995786971242
problin 0.005000276030987357
problin 0.28056202482077097
problin 0.28056202482077097
problin 0.11837789858744487
problin 0.7372917061996567
problin 0.2509700492508799
problin 0.005000001340977585
problin 0.004999999072209379
problin 0.004999999072209379
problin 0.005000001340977585
problin 0.004999999072209379
problin 0.004999999072209379
problin 0.2509700463721959
problin 0.010000003291871017
problin 0.005000005292137089
problin 0.004999997999733928
problin 0.004999997999733928
problin 0.3167760497168211
problin 0.4350442957009848
problin 0.24144141446049242
problin 0.004999995985425234
problin 0.004999995985425234
problin 0.24144141092759377
problin 0.0049999995183238706
problin 0.0049999995183238706
problin 0.23140122003870628
problin 0.4500844861081962
problin 0.4500844861081962
problin 0.004999986142522427
problin 0.9840295585904807
problin 0.3617829358309617
problin 0.004999997672517681
problin 0.004999997672517681
problin 0.3617829436087809
problin 0.004999989894698519
problin 0.004999989894698519
problin 0.07975363980088475
problin 0.7149758932651542
problin 0.14162947040768575
problin 0.08114352967222242
problin 0.3333099681603915
problin 0.3333099681603915
problin 0.28149425376442566
problin 0.0049999892187962336
problin 0.12795925484939202
problin 0.12795925484939202
problin 0.12795904198992297
problin 0.0050002020782652845
problin 0.0050002020782652845
problin 0.0050000275871395945
problin 0.33010400102983445
problin 0.22097893962332557
problin 0.22097893962332557
problin 0.546082943061952
problin 0.004999997591208011
problin 0.004999997591208011
problin 0.6227023820026738
problin 0.4427302799330619
problin 0.19562620637438022
problin 0.00499999789103661
problin 0.004999990081945809
problin 0.004999990081945809
problin 0.00499999789103661
problin 0.004999990081945809
problin 0.004999990081945809
problin 0.06973355677528723
problin 0.1358926375720754
problin 0.004999996152963088
problin 0.1308926414191123
problin 0.1308926414191123
problin 0.004999990356073606
problin 0.4139106104091002
problin 0.2244458738896211
problin 0.00499999962562959
problin 0.00499999962562959
problin 0.004999991174309999
problin 0.22444588234094068
problin 0.22444588234094068
problin 0.18821758372857417
problin 0.45513890019577674
problin 0.45513890019577674
problin 0.00500000124913975
problin 0.9986236489778034
problin 0.8674464245598614
problin 0.005000000197595971
problin 0.005000000197595971
problin 0.8674464247389587
problin 0.005000000018498611
problin 0.005000000018498611
problin 0.3274189972204121
problin 0.005000003483054385
problin 0.9293980735820746
problin 0.37252083987497986
problin 0.23673215959987623
problin 0.23673215959987623
problin 0.0050000001102964734
problin 0.5992529994438884
problin 0.004999999920671199
problin 0.004999999920671199
problin 0.1819465872438805
problin 0.4223064121206791
problin 0.4223064121206791
problin 0.6022736948660534
problin 0.9313773776462765
problin 0.005000000544600832
problin 0.005000000544600832
problin 0.9313773778531376
problin 0.005000000337739681
problin 0.005000000337739681
problin 0.2719669377322624
problin 0.6923433429125738
problin 0.0050000000853805526
problin 0.5693407955568842
problin 0.005000000224891064
problin 0.005000000224891064
problin 0.005000005099348953
problin 0.5693407906824264
problin 0.5693407906824264
problin 0.0050000001277317584
problin 0.5743407957394242
problin 0.5693407955150676
problin 0.005000000224356611
problin 0.005000000224356611
problin 0.4995837466895496
problin 0.14203402438196294
problin 0.17369230274795802
problin 0.4563740649602593
problin 0.4563740649602593
problin 0.6250663676857343
problin 0.00500000002248298
problin 0.00500000002248298
problin 0.492168499686344
problin 0.2799318924038362
problin 0.2799318924038362
problin 0.07241591809601781
problin 0.4797954137681659
problin 0.5953845082406024
problin 0.004999992279939644
problin 0.004999992279939644
problin 0.5953845082406023
problin 0.0049999922799397875
problin 0.0049999922799397875
problin 0.13825462838279393
problin 0.0913664544556557
problin 0.6879478256104463
problin 0.1576110140465682
problin 0.004999989082280236
problin 0.004999989082280236
problin 0.15261097477061614
problin 0.005000030105064974
problin 0.004999998253167328
problin 0.004999998253167328
problin 0.005000030105064974
problin 0.004999998253167328
problin 0.004999998253167328
problin 0.17309203026418626
problin 0.5305306804276791
problin 0.1469361180474294
problin 0.1469361180474294
problin 0.6724668070782125
problin 0.004999991396895964
problin 0.004999991396895964
problin 0.278331073971921
problin 0.33808204411233417
problin 0.1759048561857077
problin 0.1446073211278772
problin 0.004999988396100023
problin 0.004999988396100023
problin 0.14460729716379225
problin 0.005000012360184957
problin 0.005000012360184957
problin 0.005000002574395609
problin 0.3205121631352893
problin 0.31551217324407643
problin 0.004999989891212861
problin 0.004999989891212861
problin 0.31677645978734786
problin 0.11567544069259719
problin 0.22614231051488548
problin 0.004999998827188512
problin 0.004999998827188512
problin 0.2261423227395361
problin 0.004999986602537896
problin 0.004999986602537896
problin 0.13092218546823942
problin 0.21589556456643177
problin 0.21589556456643177
problin 0.6350571761843811
problin 0.3605284530515291
problin 0.8723148025867125
problin 0.004999999994438008
problin 0.004999999994438008
problin 0.1817818634590639
problin 0.6905329390921215
problin 0.005000000029964989
problin 0.005000000029964989
problin 0.33446306003551646
problin 0.36106987908657
problin 0.36106987908657
problin 0.3607447990074359
problin 0.5250405966094087
problin 0.34705785998465116
problin 0.004999999972233188
problin 0.004999999972233188
problin 0.005000000249591366
problin 0.34705785970729297
problin 0.34705785970729297
problin 0.005000000191238864
problin 0.8670984564046157
problin 0.004999999970438445
problin 0.004999999970438445
problin 0.585888882348281
problin 0.28620957402677316
problin 0.28620957402677316
problin 0.20668167672745077
problin 0.17151694610015072
problin 1.004955465144652
problin 0.004999999980933472
problin 0.004999999980933472
problin 0.6302491700851696
problin 0.005000000095774337
problin 0.37470629494464136
problin 0.37470629494464136
problin 0.005000000113940384
problin 0.37470629492647534
problin 0.37470629492647534
problin 0.004999999985958696
problin 0.5498169359194947
problin 0.6216554752482881
problin 0.004999999757710563
problin 0.004999999757710563
problin 0.4833292648639079
problin 0.1433262101420908
problin 0.1433262101420908
problin 0.595518171255618
problin 0.19322831208011396
problin 0.38772592758976143
problin 0.38772592758976143
problin 0.36300288734724456
problin 0.21795135232263083
problin 0.21795135232263083
problin 0.029610730925583337
problin 0.29964999146544496
problin 0.9418100596056678
problin 0.24328454253067214
problin 0.24328454253067214
problin 0.6847971901691735
problin 0.4952974119724556
problin 0.0049999999947107614
problin 0.0049999999947107614
problin 0.30449932447197536
problin 0.19579808749519098
problin 0.19579808749519098
problin 0.4692607507909712
problin 0.010985671269182656
problin 0.7693141914040862
problin 0.2351839801375163
problin 0.2351839801375163
problin 0.784094867912883
problin 0.22040330362871946
problin 0.22040330362871946
problin 0.01564833752900071
problin 0.9948355052813559
problin 0.005000000000428551
problin 0.005000000000428551
problin 0.9948355052864533
problin 0.004999999995331133
problin 0.004999999995331133
problin 0.005000000104925819
problin 0.6462105906700573
problin 0.43577209445734333
problin 0.28410938784064976
problin 0.28410938784064976
problin 0.45227152694496564
problin 0.262609955305927
problin 0.005000000047100467
problin 0.005000000047100467
problin 0.26260995512667706
problin 0.005000000226350406
problin 0.005000000226350406
problin 0.6199472568498782
problin 0.005000000154686324
problin 0.5906404784904499
problin 0.150504337418543
problin 0.150504337418543
problin 0.12833214210861912
problin 0.6128126738003737
problin 0.6128126738003737
problin 0.24059959346330811
problin 0.5005452226345133
problin 0.00499999996585774
problin 0.00499999996585774
problin 0.20682148818948812
problin 0.2987237344108829
problin 0.2987237344108829
problin 0.2041714093408843
problin 0.024915299582001497
problin 0.747849658495697
problin 0.15854298456874524
problin 0.15854298456874524
problin 0.6723459938656507
problin 0.13172140532249682
problin 0.10232524387629466
problin 0.10232524387629466
problin 0.018597806170338717
problin 0.21544884302845277
problin 0.21544884302845277
problin 0.21069806360990936
problin 0.6192864436923574
problin 0.09632343535032133
problin 0.005000000003282594
problin 0.005000000003282594
problin 0.004999999971934751
problin 0.09632343538166917
problin 0.09632343538166917
problin 0.3597603735867682
problin 0.005000000086968809
problin 0.35584950537222443
problin 0.35584950537222443
problin 0.35584950548543687
problin 0.00499999997375637
problin 0.00499999997375637
problin 0.19804005952444495
problin 0.44991194010042557
problin 0.6569778543578423
problin 0.0904136721918004
problin 0.0049999907979770475
problin 0.08541368139382335
problin 0.08541368139382335
problin 0.1699408604480245
problin 0.5724506723294088
problin 0.004999993772209348
problin 0.004999993772209348
problin 0.5724506736853008
problin 0.004999992416317404
problin 0.004999992416317404
problin 0.005000031089979798
problin 0.6464140097474929
problin 0.5358894301355496
problin 0.005000006896834419
problin 0.0050000014653955125
problin 0.0050000014653955125
problin 0.005000006896834419
problin 0.0050000014653955125
problin 0.0050000014653955125
problin 0.005000333235083919
problin 0.5358891071042777
problin 0.0049999981584179
problin 0.0049999981584179
problin 0.5358891103733892
problin 0.004999994889306444
problin 0.004999994889306444
problin 0.6415671611516148
problin 0.3041737320394241
problin 0.24656255326843754
problin 0.24656255326843754
problin 0.3008887059106944
problin 0.24984757939716737
problin 0.24484758394177614
problin 0.004999995455391222
problin 0.004999995455391222
problin 0.004999996898775264
problin 0.4939771015326473
problin 0.3112374762777737
problin 0.11091078848676286
problin 0.10591078746094477
problin 0.005000001025818095
problin 0.005000001025818095
problin 0.4121482670415777
problin 0.005000000407221371
problin 0.004999997315737521
problin 0.004999997315737521
problin 0.0050000004072213704
problin 0.004999997315737522
problin 0.004999997315737522
problin 0.03484746053719026
problin 0.5518414456068899
problin 0.10732957174190652
problin 0.21710688979863077
problin 0.005000000595473624
problin 0.005000000595473624
problin 0.21710689352704643
problin 0.004999996867057953
problin 0.004999996867057953
problin 0.0050000025203727535
problin 0.00500000307579429
problin 0.31943645653984387
problin 0.31943645653984387
problin 0.1916239418776125
problin 0.13281251773802566
problin 0.13281251773802566
problin 0.329247814019262
problin 0.17690659519667792
problin 0.37512349708751763
problin 0.37512349708751763
problin 0.3121588460822081
problin 0.2398712462019875
problin 0.23487124940304088
problin 0.004999996798946619
problin 0.004999996798946619
problin 0.0049999959269188135
problin 0.4965326571710009
problin 0.2803937508999237
problin 0.34129580624271616
problin 0.3362958092624987
problin 0.004999996980217469
problin 0.004999996980217469
problin 0.4268314976425713
problin 0.004999999455525234
problin 0.18985806004454336
problin 0.18985806004454336
problin 0.004999999546914204
problin 0.18985805995315438
problin 0.18985805995315438
problin 0.0889270019336376
problin 0.21819678068051535
problin 0.48129765721340073
problin 0.3248007811605366
problin 0.004999998926274203
problin 0.004999998926274203
problin 0.3248007811605366
problin 0.004999998926274244
problin 0.004999998926274244
problin 0.6407709691926478
problin 0.16532745708901622
problin 0.005000011018547638
problin 0.005000011018547638
problin 0.1653274708659681
problin 0.0049999972415957486
problin 0.0049999972415957486
problin 0.4177088272536985
problin 0.11324479091719619
problin 0.49834159880207823
problin 0.49834159880207823
problin 0.6015863870647445
problin 0.010000002654529844
problin 0.005000002012846405
problin 0.005000000641683438
problin 0.005000000641683438
problin 0.004999995984482842
problin 0.40422803112482136
problin 0.6027267667284262
problin 0.009999997392441038
problin 0.004999999168605864
problin 0.004999998223835174
problin 0.004999998223835174
problin 0.15569046172775913
problin 0.45203630443543075
problin 0.004999997957677126
problin 0.004999997957677126
problin 0.45203630363989294
problin 0.00499999875321495
problin 0.00499999875321495
problin 0.13074860077673817
problin 0.276027182735937
problin 0.29804709928519485
problin 0.30713190937237445
problin 0.004999996986568469
problin 0.004999996986568469
problin 0.3071319100574544
problin 0.004999996301488498
problin 0.004999996301488498
problin 0.3285696753971892
problin 0.27660933353118794
problin 0.004999996715760698
problin 0.004999996715760698
problin 0.27660933453279385
problin 0.004999995714154781
problin 0.004999995714154781
problin 0.34986853340974844
problin 0.28634063449990466
problin 0.24999702391112927
problin 0.24999702391112927
problin 0.24941465977085706
problin 0.2869229986401769
problin 0.2819230015961232
problin 0.0049999970440536765
problin 0.0049999970440536765
problin 0.005000042218565411
problin 0.7945870944737454
problin 0.0050000008419486715
problin 0.523895872215027
problin 0.5188958715308206
problin 0.005000000684206327
problin 0.005000000684206327
problin 0.518895868554742
problin 0.005000001873978507
problin 0.005000002628255108
problin 0.005000002628255108
problin 0.005000001873978507
problin 0.005000002628255108
problin 0.005000002628255108
problin 0.3119249255302015
problin 0.5950565908902827
problin 0.16236039390821133
problin 0.24914105619008564
problin 0.0049999993560240485
problin 0.0049999993560240485
problin 0.24914105667099234
problin 0.004999998875117338
problin 0.004999998875117338
problin 0.005000000226466079
problin 0.4065014499746643
problin 0.004999999253190616
problin 0.004999999253190616
problin 0.4065014502708647
problin 0.004999998956990218
problin 0.004999998956990218
problin 0.6539845435329505
problin 0.004999999473327662
problin 0.3525734980203101
problin 0.3525734980203101
problin 0.3475734993605299
problin 0.009999998133107878
problin 0.004999999236919274
problin 0.004999998896188604
problin 0.004999998896188604
problin 0.6682165947891803
problin 0.278380492934442
problin 0.35515035508316384
problin 0.004999996553255114
problin 0.004999996553255114
problin 0.09951756529969173
problin 0.2606327863367272
problin 0.2606327863367272
problin 0.2086969863712097
problin 0.12715093502698754
problin 0.3026829231726637
problin 0.3026829231726637
problin 0.0050000041589881765
problin 0.41983385677312063
problin 0.0049999972675424595
problin 0.0049999972675424595
problin 0.4198338567731208
problin 0.004999997267542308
problin 0.004999997267542308
problin 0.6392777621801122
problin 0.5125828466700753
problin 0.24284604958279649
problin 0.0049999999441378805
problin 0.0049999999441378805
problin 0.005000000188121786
problin 0.24284604933881257
problin 0.24284604933881257
problin 0.2578198467389384
problin 0.3060431270346524
problin 0.19656592242341892
problin 0.19656592242341892
problin 0.37302433520894174
problin 0.004999999946904933
problin 0.12458471430222469
problin 0.12458471430222469
problin 0.12458471423523901
problin 0.005000000013890614
problin 0.005000000013890614
problin 0.1829342116707062
problin 0.28170490381338253
problin 0.5100619328510035
problin 0.14989383991577432
problin 0.14989383991577432
problin 0.5100619263391155
problin 0.14989384642766237
problin 0.14989384642766237
problin 0.27556304704860546
problin 0.5122187853840907
problin 0.15387884414746425
problin 0.15387884414746425
problin 0.005000000090127071
problin 0.49389264527869825
problin 0.16720498416272966
problin 0.16720498416272966
problin 0.6560976295671073
problin 0.004999999874320628
problin 0.004999999874320628
problin 0.9101550155733024
problin 0.4346520226537818
problin 0.2266442684524371
problin 0.0050000055452384135
problin 0.0050000055452384135
problin 0.22664427581773602
problin 0.004999998179939479
problin 0.004999998179939479
problin 0.005000001684531963
problin 0.6562962960337189
problin 0.004999998933206428
problin 0.004999998933206428
problin 0.005000000969336044
problin 0.6512962950799702
problin 0.00499999891761908
problin 0.00499999891761908
problin 0.6512962950296964
problin 0.004999998967892856
problin 0.004999998967892856
problin 0.8231706486013503
problin 0.47595363094746795
problin 0.032503244505170975
problin 0.3803122204483157
problin 0.3803122204483157
problin 0.2083175143716417
problin 0.20449795058184497
problin 0.20449795058184497
problin 0.6216778026517755
problin 0.26209129447734486
problin 0.004999998771834214
problin 0.004999998771834214
problin 0.005000128242048913
problin 0.25709115949309386
problin 0.005000005514036297
problin 0.005000005514036297
problin 0.0050000006119272355
problin 0.2570911643952029
problin 0.2570911643952029
problin 0.08736561764587875
problin 0.20671628142337845
problin 0.39733582267711137
problin 0.5676945487568568
problin 0.005000000271227571
problin 0.5626945484856292
problin 0.5576945485886694
problin 0.004999999896959808
problin 0.004999999896959808
problin 0.0821981235117499
problin 0.4832298278133229
problin 0.3996024202629767
problin 0.2176719777404992
problin 0.1819304425224775
problin 0.1819304425224775
problin 0.7085910099706588
problin 0.16924123769852986
problin 0.005000000407110858
problin 0.005000000407110858
problin 0.16924123819162845
problin 0.004999999914012248
problin 0.004999999914012248
problin 0.05255457247605954
problin 1.1141920805434968
problin 0.005000000065092922
problin 0.005000000065092922
problin 0.44082108813506793
problin 0.1809349892180814
problin 0.4974360032554404
problin 0.005000001725118724
problin 0.4924360015303217
problin 0.4924360015303217
problin 0.24723809644131134
problin 0.4261328960536839
problin 0.004999999978526593
problin 0.004999999978526593
problin 0.005000000341282067
problin 0.4211328956555632
problin 0.005000000035365139
problin 0.005000000035365139
problin 0.4211328956555633
problin 0.0050000000353651215
problin 0.0050000000353651215
problin 0.07228466932093913
problin 0.563965512331298
problin 0.09045043547717191
problin 0.5770188319515632
problin 0.39953659855851087
