experiment,cell_name,method,trueBrlen,estBrlen
s3c3_,b'216_2',spalin-divide-beta7,0.13488372093023254,0.4029057741019883
s3c3_,b'216_1',spalin-divide-beta7,0.13488372093023254,0.4029057741019883
s3c3_,b'126_2',spalin-divide-beta7,0.22790697674418603,0.19694861060136554
s3c3_,b'177_5',spalin-divide-beta7,0.2372093023255814,0.5270855911392327
s3c3_,b'216_10',spalin-divide-beta7,0.1813953488372093,0.17647248067988153
s3c3_,b'216_9',spalin-divide-beta7,0.1813953488372093,0.17647248067988153
s3c3_,b'169_3',spalin-divide-beta7,0.2,0.5804371358302314
s3c3_,b'207_7',spalin-divide-beta7,0.17674418604651163,0.0023982736495874713
s3c3_,b'216_8',spalin-divide-beta7,0.04186046511627907,0.12072266233929521
s3c3_,b'216_7',spalin-divide-beta7,0.04186046511627907,0.12072266233929521
s3c3_,b'205_5',spalin-divide-beta7,0.16744186046511628,0.002398273648593497
s3c3_,b'216_6',spalin-divide-beta7,0.05116279069767442,0.12072266234028917
s3c3_,b'216_5',spalin-divide-beta7,0.05116279069767442,0.12072266234028917
s3c3_,b'77_1',spalin-divide-beta10,0.35348837209302325,0.09520349053125382
s3c3_,b'136_1',spalin-divide-beta10,0.2744186046511628,0.38913411135120973
s3c3_,b'188_3',spalin-divide-beta10,0.24186046511627907,0.513232595764957
s3c3_,b'216_4',spalin-divide-beta10,0.13023255813953488,0.0024298023525793524
s3c3_,b'216_3',spalin-divide-beta10,0.13023255813953488,0.0024298023525793524
s3c3_,b'187_1',spalin-divide-beta10,0.2372093023255814,0.15619885218959592
s3c3_,b'216_2',spalin-divide-beta10,0.13488372093023254,0.359463545927934
s3c3_,b'216_1',spalin-divide-beta10,0.13488372093023254,0.359463545927934
s3c3_,b'126_2',spalin-divide-beta10,0.22790697674418603,0.20459651749349309
s3c3_,b'177_5',spalin-divide-beta10,0.2372093023255814,0.652644530837103
s3c3_,b'216_10',spalin-divide-beta10,0.1813953488372093,0.047555461138143476
s3c3_,b'216_9',spalin-divide-beta10,0.1813953488372093,0.047555461138143476
s3c3_,b'169_3',spalin-divide-beta10,0.2,0.4206403410500181
s3c3_,b'207_7',spalin-divide-beta10,0.17674418604651163,0.20338474994758726
s3c3_,b'216_8',spalin-divide-beta10,0.04186046511627907,0.0761749009776412
s3c3_,b'216_7',spalin-divide-beta10,0.04186046511627907,0.0761749009776412
s3c3_,b'205_5',spalin-divide-beta10,0.16744186046511628,0.19393424402460865
s3c3_,b'216_6',spalin-divide-beta10,0.05116279069767442,0.0856254069006198
s3c3_,b'216_5',spalin-divide-beta10,0.05116279069767442,0.0856254069006198
s9c4_,b'virtual',problin,0.0,0.06093359751739509
s9c4_,b'80_1',problin,0.3674418604651163,0.205219582422215
s9c4_,b'130_1',problin,0.23255813953488372,0.05767680405933249
s9c4_,b'216_1',problin,0.4,0.6761700160010574
s9c4_,b'170_2',problin,0.18604651162790697,0.003022151963315649
s9c4_,b'216_3',problin,0.21395348837209302,0.6731478640377417
s9c4_,b'212_4',problin,0.19534883720930232,0.003022173125200274
s9c4_,b'216_4',problin,0.018604651162790697,0.6701256909125416
s9c4_,b'216_5',problin,0.018604651162790697,0.6701256909125416
s9c4_,b'128_2',problin,0.22325581395348837,0.0030221457922525114
s9c4_,b'171_6',problin,0.2,0.0030221558395895523
s9c4_,b'216_10',problin,0.20930232558139533,0.7278025130108051
s9c4_,b'211_8',problin,0.18604651162790697,0.003022151328265153
s9c4_,b'216_13',problin,0.023255813953488372,0.72478036168254
s9c4_,b'216_12',problin,0.023255813953488372,0.72478036168254
s9c4_,b'168_3',problin,0.18604651162790697,0.32087549864964976
s9c4_,b'212_7',problin,0.20465116279069767,0.40692696974654247
s9c4_,b'216_9',problin,0.018604651162790697,0.003022200454202612
s9c4_,b'216_8',problin,0.018604651162790697,0.003022200454202612
s9c4_,b'211_5',problin,0.2,0.4069269697465376
s9c4_,b'216_7',problin,0.023255813953488372,0.0030222004542074872
s9c4_,b'216_6',problin,0.023255813953488372,0.0030222004542074872
s9c4_,b'34_3',problin,0.15348837209302324,0.003022154750741763
s9c4_,b'180_11',problin,0.6790697674418604,0.9330220784899084
s9c4_,b'216_15',problin,0.16744186046511628,0.003022156738082482
s9c4_,b'216_14',problin,0.16744186046511628,0.003022156738082482
s9c4_,b'79_4',problin,0.20930232558139533,0.0030221584524268213
s9c4_,b'130_8',problin,0.2372093023255814,0.011486428629189381
s9c4_,b'216_25',problin,0.4,0.9215356481463747
s9c4_,b'183_18',problin,0.24651162790697673,0.7554095443107959
s9c4_,b'216_23',problin,0.15348837209302324,0.16612610383557883
s9c4_,b'216_22',problin,0.15348837209302324,0.16612610383557883
s9c4_,b'127_8',problin,0.22325581395348837,0.2297096870187371
s9c4_,b'179_18',problin,0.24186046511627907,0.4966127840107746
s9c4_,b'216_27',problin,0.17209302325581394,0.20669960574605245
s9c4_,b'216_26',problin,0.17209302325581394,0.20669960574605245
s9c4_,b'175_17',problin,0.22325581395348837,0.47975106903297937
s9c4_,b'215_30',problin,0.18604651162790697,0.003022190831894034
s9c4_,b'216_31',problin,0.004651162790697674,0.22053912989195362
s9c4_,b'216_30',problin,0.004651162790697674,0.22053912989195362
s9c4_,b'213_27',problin,0.17674418604651163,0.22053916437026463
s9c4_,b'216_29',problin,0.013953488372093023,0.003022156353583022
s9c4_,b'216_28',problin,0.013953488372093023,0.003022156353583022
s9c4_,b'virtual',spalin,0.0,0.042713827771397844
s9c4_,b'80_1',spalin,0.3674418604651163,0.28775305429548803
s9c4_,b'130_1',spalin,0.23255813953488372,0.09523260933884015
s9c4_,b'216_1',spalin,0.4,0.5743005085436099
s9c4_,b'170_2',spalin,0.18604651162790697,0.002790546701635332
s9c4_,b'216_3',spalin,0.21395348837209302,0.5715099618430712
s9c4_,b'212_4',spalin,0.19534883720930232,0.002790546701635332
s9c4_,b'216_4',spalin,0.018604651162790697,0.5687194151824415
s9c4_,b'216_5',spalin,0.018604651162790697,0.5687194151824415
s9c4_,b'128_2',spalin,0.22325581395348837,0.002790546701635332
s9c4_,b'171_6',spalin,0.2,0.002790546701635332
s9c4_,b'216_10',spalin,0.20930232558139533,0.6639520245298435
s9c4_,b'211_8',spalin,0.18604651162790697,0.0027905467027856696
s9c4_,b'216_13',spalin,0.023255813953488372,0.6611614778270578
s9c4_,b'216_12',spalin,0.023255813953488372,0.6611614778270578
s9c4_,b'168_3',spalin,0.18604651162790697,0.33370713484863707
s9c4_,b'212_7',spalin,0.20465116279069767,0.2814454859118168
s9c4_,b'216_9',spalin,0.018604651162790697,0.051589950422593
s9c4_,b'216_8',spalin,0.018604651162790697,0.051589950422593
s9c4_,b'211_5',spalin,0.2,0.29962731798257464
s9c4_,b'216_7',spalin,0.023255813953488372,0.033408118351835124
s9c4_,b'216_6',spalin,0.023255813953488372,0.033408118351835124
s9c4_,b'34_3',spalin,0.15348837209302324,0.0027905467050137176
s9c4_,b'180_11',spalin,0.6790697674418604,0.8319046491878567
s9c4_,b'216_15',spalin,0.16744186046511628,0.12259097628506772
s9c4_,b'216_14',spalin,0.16744186046511628,0.12259097628506772
s9c4_,b'79_4',spalin,0.20930232558139533,0.20656630065606718
s9c4_,b'130_8',spalin,0.2372093023255814,0.03878195397585051
s9c4_,b'216_25',spalin,0.4,0.7091473708410067
s9c4_,b'183_18',spalin,0.24651162790697673,0.5562510593007239
s9c4_,b'216_23',spalin,0.15348837209302324,0.1528963115402829
s9c4_,b'216_22',spalin,0.15348837209302324,0.1528963115402829
s9c4_,b'127_8',spalin,0.22325581395348837,0.21356976043116835
s9c4_,b'179_18',spalin,0.24186046511627907,0.4179558421141596
s9c4_,b'216_27',spalin,0.17209302325581394,0.11640372227152938
s9c4_,b'216_26',spalin,0.17209302325581394,0.11640372227152938
s9c4_,b'175_17',spalin,0.22325581395348837,0.3931647248495955
s9c4_,b'215_30',spalin,0.18604651162790697,0.03154439699748761
s9c4_,b'216_31',spalin,0.004651162790697674,0.10965044253860577
s9c4_,b'216_30',spalin,0.004651162790697674,0.10965044253860577
s9c4_,b'213_27',spalin,0.17674418604651163,0.11645129880062123
s9c4_,b'216_29',spalin,0.013953488372093023,0.024743540735472164
s9c4_,b'216_28',spalin,0.013953488372093023,0.024743540735472164
s9c4_,b'virtual',spalin-divide-beta3,0.0,0.040131436130117645
s9c4_,b'80_1',spalin-divide-beta3,0.3674418604651163,0.29541476053007915
s9c4_,b'130_1',spalin-divide-beta3,0.23255813953488372,0.0953511992250566
s9c4_,b'216_1',spalin-divide-beta3,0.4,0.5691025962575998
s9c4_,b'170_2',spalin-divide-beta3,0.18604651162790697,0.002768289933876497
s9c4_,b'216_3',spalin-divide-beta3,0.21395348837209302,0.5663343141805824
s9c4_,b'212_4',spalin-divide-beta3,0.19534883720930232,0.0027682901434256434
s9c4_,b'216_4',spalin-divide-beta3,0.018604651162790697,0.5635660240374446
s9c4_,b'216_5',spalin-divide-beta3,0.018604651162790697,0.5635660240374446
s9c4_,b'128_2',spalin-divide-beta3,0.22325581395348837,0.0027682899338362494
s9c4_,b'171_6',spalin-divide-beta3,0.2,0.00276829124159939
s9c4_,b'216_10',spalin-divide-beta3,0.20930232558139533,0.6589172146626486
s9c4_,b'211_8',spalin-divide-beta3,0.18604651162790697,0.002768290644754897
s9c4_,b'216_13',spalin-divide-beta3,0.023255813953488372,0.6561489240193579
s9c4_,b'216_12',spalin-divide-beta3,0.023255813953488372,0.6561489240193579
s9c4_,b'168_3',spalin-divide-beta3,0.18604651162790697,0.3445737416900938
s9c4_,b'212_7',spalin-divide-beta3,0.20465116279069767,0.2803563649866991
s9c4_,b'216_9',spalin-divide-beta3,0.018604651162790697,0.03675539922731288
s9c4_,b'216_8',spalin-divide-beta3,0.018604651162790697,0.03675539922731288
s9c4_,b'211_5',spalin-divide-beta3,0.2,0.29854801849505314
s9c4_,b'216_7',spalin-divide-beta3,0.023255813953488372,0.018563745718958892
s9c4_,b'216_6',spalin-divide-beta3,0.023255813953488372,0.018563745718958892
s9c4_,b'34_3',spalin-divide-beta3,0.15348837209302324,0.0027682912288247183
s9c4_,b'180_11',spalin-divide-beta3,0.6790697674418604,0.8415268980799362
s9c4_,b'216_15',spalin-divide-beta3,0.16744186046511628,0.11557336670675201
s9c4_,b'216_14',spalin-divide-beta3,0.16744186046511628,0.11557336670675201
s9c4_,b'79_4',spalin-divide-beta3,0.20930232558139533,0.24198054968802943
s9c4_,b'130_8',spalin-divide-beta3,0.2372093023255814,0.009098746546384286
s9c4_,b'216_25',spalin-divide-beta3,0.4,0.7060209685522746
s9c4_,b'183_18',spalin-divide-beta3,0.24651162790697673,0.5595681380339613
s9c4_,b'216_23',spalin-divide-beta3,0.15348837209302324,0.14645283051831307
s9c4_,b'216_22',spalin-divide-beta3,0.15348837209302324,0.14645283051831307
s9c4_,b'127_8',spalin-divide-beta3,0.22325581395348837,0.20982889324664325
s9c4_,b'179_18',spalin-divide-beta3,0.24186046511627907,0.4065722594667596
s9c4_,b'216_27',spalin-divide-beta3,0.17209302325581394,0.09871856238525588
s9c4_,b'216_26',spalin-divide-beta3,0.17209302325581394,0.09871856238525588
s9c4_,b'175_17',spalin-divide-beta3,0.22325581395348837,0.39042568836998376
s9c4_,b'215_30',spalin-divide-beta3,0.18604651162790697,0.032930944182873186
s9c4_,b'216_31',spalin-divide-beta3,0.004651162790697674,0.08193418929915851
s9c4_,b'216_30',spalin-divide-beta3,0.004651162790697674,0.08193418929915851
s9c4_,b'213_27',spalin-divide-beta3,0.17674418604651163,0.10185613411686653
s9c4_,b'216_29',spalin-divide-beta3,0.013953488372093023,0.01300899936516515
s9c4_,b'216_28',spalin-divide-beta3,0.013953488372093023,0.01300899936516515
s9c4_,b'virtual',spalin-divide-beta5,0.0,0.038195107385522904
s9c4_,b'80_1',spalin-divide-beta5,0.3674418604651163,0.3014439911359623
s9c4_,b'130_1',spalin-divide-beta5,0.23255813953488372,0.09524893805069815
s9c4_,b'216_1',spalin-divide-beta5,0.4,0.5651119631839209
s9c4_,b'170_2',spalin-divide-beta5,0.18604651162790697,0.002748889141676121
s9c4_,b'216_3',spalin-divide-beta5,0.21395348837209302,0.5623630740556759
s9c4_,b'212_4',spalin-divide-beta5,0.19534883720930232,0.0027488891171031623
s9c4_,b'216_4',spalin-divide-beta5,0.018604651162790697,0.5596141851690372
s9c4_,b'216_5',spalin-divide-beta5,0.018604651162790697,0.5596141851690372
s9c4_,b'128_2',spalin-divide-beta5,0.22325581395348837,0.002748889117374798
s9c4_,b'171_6',spalin-divide-beta5,0.2,0.002748889117085259
s9c4_,b'216_10',spalin-divide-beta5,0.20930232558139533,0.6548631230806702
s9c4_,b'211_8',spalin-divide-beta5,0.18604651162790697,0.0027488892769122956
s9c4_,b'216_13',spalin-divide-beta5,0.023255813953488372,0.6521142338123557
s9c4_,b'216_12',spalin-divide-beta5,0.023255813953488372,0.6521142338123557
s9c4_,b'168_3',spalin-divide-beta5,0.18604651162790697,0.35208905852264716
s9c4_,b'212_7',spalin-divide-beta5,0.20465116279069767,0.27935024765753
s9c4_,b'216_9',spalin-divide-beta5,0.018604651162790697,0.02617270596614565
s9c4_,b'216_8',spalin-divide-beta5,0.018604651162790697,0.02617270596614565
s9c4_,b'211_5',spalin-divide-beta5,0.2,0.29623701368746186
s9c4_,b'216_7',spalin-divide-beta5,0.023255813953488372,0.009285939936213825
s9c4_,b'216_6',spalin-divide-beta5,0.023255813953488372,0.009285939936213825
s9c4_,b'34_3',spalin-divide-beta5,0.15348837209302324,0.0027488891175868452
s9c4_,b'180_11',spalin-divide-beta5,0.6790697674418604,0.8495832252408358
s9c4_,b'216_15',spalin-divide-beta5,0.16744186046511628,0.10947277807502502
s9c4_,b'216_14',spalin-divide-beta5,0.16744186046511628,0.10947277807502502
s9c4_,b'79_4',spalin-divide-beta5,0.20930232558139533,0.26390281887015127
s9c4_,b'130_8',spalin-divide-beta5,0.2372093023255814,0.0027488891170572897
s9c4_,b'216_25',spalin-divide-beta5,0.4,0.6924042953715631
s9c4_,b'183_18',spalin-divide-beta5,0.24651162790697673,0.5515732452274996
s9c4_,b'216_23',spalin-divide-beta5,0.15348837209302324,0.14083105014406355
s9c4_,b'216_22',spalin-divide-beta5,0.15348837209302324,0.14083105014406355
s9c4_,b'127_8',spalin-divide-beta5,0.22325581395348837,0.20887189248274668
s9c4_,b'179_18',spalin-divide-beta5,0.24186046511627907,0.40092183335588444
s9c4_,b'216_27',spalin-divide-beta5,0.17209302325581394,0.0853594586070786
s9c4_,b'216_26',spalin-divide-beta5,0.17209302325581394,0.0853594586070786
s9c4_,b'175_17',spalin-divide-beta5,0.22325581395348837,0.39139547199195757
s9c4_,b'215_30',spalin-divide-beta5,0.18604651162790697,0.03716065968892152
s9c4_,b'216_31',spalin-divide-beta5,0.004651162790697674,0.05772516028208395
s9c4_,b'216_30',spalin-divide-beta5,0.004651162790697674,0.05772516028208395
s9c4_,b'213_27',spalin-divide-beta5,0.17674418604651163,0.0891266409532143
s9c4_,b'216_29',spalin-divide-beta5,0.013953488372093023,0.005759179017791157
s9c4_,b'216_28',spalin-divide-beta5,0.013953488372093023,0.005759179017791157
s9c4_,b'virtual',spalin-divide-beta7,0.0,0.03436410150679113
s9c4_,b'80_1',spalin-divide-beta7,0.3674418604651163,0.30974350578951965
s9c4_,b'130_1',spalin-divide-beta7,0.23255813953488372,0.09663659648836757
s9c4_,b'216_1',spalin-divide-beta7,0.4,0.5592557951000118
s9c4_,b'170_2',spalin-divide-beta7,0.18604651162790697,0.002682829021057721
s9c4_,b'216_3',spalin-divide-beta7,0.21395348837209302,0.5565729661293066
s9c4_,b'212_4',spalin-divide-beta7,0.19534883720930232,0.002682829021057721
s9c4_,b'216_4',spalin-divide-beta7,0.018604651162790697,0.5538901371173557
s9c4_,b'216_5',spalin-divide-beta7,0.018604651162790697,0.5538901371173557
s9c4_,b'128_2',spalin-divide-beta7,0.22325581395348837,0.002682829021057721
s9c4_,b'171_6',spalin-divide-beta7,0.2,0.002682829021057721
s9c4_,b'216_10',spalin-divide-beta7,0.20930232558139533,0.6505267335966167
s9c4_,b'211_8',spalin-divide-beta7,0.18604651162790697,0.002682829021057721
s9c4_,b'216_13',spalin-divide-beta7,0.023255813953488372,0.6478439046156917
s9c4_,b'216_12',spalin-divide-beta7,0.023255813953488372,0.6478439046156917
s9c4_,b'168_3',spalin-divide-beta7,0.18604651162790697,0.35709875870110713
s9c4_,b'212_7',spalin-divide-beta7,0.20465116279069767,0.2797989576094196
s9c4_,b'216_9',spalin-divide-beta7,0.018604651162790697,0.01631184627293445
s9c4_,b'216_8',spalin-divide-beta7,0.018604651162790697,0.01631184627293445
s9c4_,b'211_5',spalin-divide-beta7,0.2,0.2934279750540654
s9c4_,b'216_7',spalin-divide-beta7,0.023255813953488372,0.002682829021057721
s9c4_,b'216_6',spalin-divide-beta7,0.023255813953488372,0.002682829021057721
s9c4_,b'34_3',spalin-divide-beta7,0.15348837209302324,0.002682829021057721
s9c4_,b'180_11',spalin-divide-beta7,0.6790697674418604,0.8570848869965302
s9c4_,b'216_15',spalin-divide-beta7,0.16744186046511628,0.105868181401655
s9c4_,b'216_14',spalin-divide-beta7,0.16744186046511628,0.105868181401655
s9c4_,b'79_4',spalin-divide-beta7,0.20930232558139533,0.2940090737917455
s9c4_,b'130_8',spalin-divide-beta7,0.2372093023255814,0.002682829021057721
s9c4_,b'216_25',spalin-divide-beta7,0.4,0.6662611656548646
s9c4_,b'183_18',spalin-divide-beta7,0.24651162790697673,0.531832363738764
s9c4_,b'216_23',spalin-divide-beta7,0.15348837209302324,0.1344288019161006
s9c4_,b'216_22',spalin-divide-beta7,0.15348837209302324,0.1344288019161006
s9c4_,b'127_8',spalin-divide-beta7,0.22325581395348837,0.20448995137934559
s9c4_,b'179_18',spalin-divide-beta7,0.24186046511627907,0.3927709031650702
s9c4_,b'216_27',spalin-divide-beta7,0.17209302325581394,0.07168314006202377
s9c4_,b'216_26',spalin-divide-beta7,0.17209302325581394,0.07168314006202377
s9c4_,b'175_17',spalin-divide-beta7,0.22325581395348837,0.38733746129399627
s9c4_,b'215_30',spalin-divide-beta7,0.18604651162790697,0.053778910882063054
s9c4_,b'216_31',spalin-divide-beta7,0.004651162790697674,0.023337671051034632
s9c4_,b'216_30',spalin-divide-beta7,0.004651162790697674,0.023337671051034632
s9c4_,b'213_27',spalin-divide-beta7,0.17674418604651163,0.07443375398600607
s9c4_,b'216_29',spalin-divide-beta7,0.013953488372093023,0.002682829021057721
s9c4_,b'216_28',spalin-divide-beta7,0.013953488372093023,0.002682829021057721
s9c4_,b'virtual',spalin-divide-beta10,0.0,0.030202929646133192
s9c4_,b'80_1',spalin-divide-beta10,0.3674418604651163,0.32086559549458904
s9c4_,b'130_1',spalin-divide-beta10,0.23255813953488372,0.09557132845662385
s9c4_,b'216_1',spalin-divide-beta10,0.4,0.5533601461719881
s9c4_,b'170_2',spalin-divide-beta10,0.18604651162790697,0.0026321068089990686
s9c4_,b'216_3',spalin-divide-beta10,0.21395348837209302,0.5507280393892158
s9c4_,b'212_4',spalin-divide-beta10,0.19534883720930232,0.0026321068089887587
s9c4_,b'216_4',spalin-divide-beta10,0.018604651162790697,0.5480959327846662
s9c4_,b'216_5',spalin-divide-beta10,0.018604651162790697,0.5480959327846662
s9c4_,b'128_2',spalin-divide-beta10,0.22325581395348837,0.002632106808984867
s9c4_,b'171_6',spalin-divide-beta10,0.2,0.002632106847862552
s9c4_,b'216_10',spalin-divide-beta10,0.20930232558139533,0.6436672610983836
s9c4_,b'211_8',spalin-divide-beta10,0.18604651162790697,0.0026321068184555303
s9c4_,b'216_13',spalin-divide-beta10,0.023255813953488372,0.6410351542799281
s9c4_,b'216_12',spalin-divide-beta10,0.023255813953488372,0.6410351542799281
s9c4_,b'168_3',spalin-divide-beta10,0.18604651162790697,0.36849239670373973
s9c4_,b'212_7',spalin-divide-beta10,0.20465116279069767,0.27517486452231277
s9c4_,b'216_9',spalin-divide-beta10,0.018604651162790697,0.0026321068090433644
s9c4_,b'216_8',spalin-divide-beta10,0.018604651162790697,0.0026321068090433644
s9c4_,b'211_5',spalin-divide-beta10,0.2,0.27517486444796535
s9c4_,b'216_7',spalin-divide-beta10,0.023255813953488372,0.0026321068092262406
s9c4_,b'216_6',spalin-divide-beta10,0.023255813953488372,0.0026321068092262406
s9c4_,b'34_3',spalin-divide-beta10,0.15348837209302324,0.002632106809002902
s9c4_,b'180_11',spalin-divide-beta10,0.6790697674418604,0.8768403741984064
s9c4_,b'216_15',spalin-divide-beta10,0.16744186046511628,0.09032458913281118
s9c4_,b'216_14',spalin-divide-beta10,0.16744186046511628,0.09032458913281118
s9c4_,b'79_4',spalin-divide-beta10,0.20930232558139533,0.3330380678543229
s9c4_,b'130_8',spalin-divide-beta10,0.2372093023255814,0.0026321071515311924
s9c4_,b'216_25',spalin-divide-beta10,0.4,0.6314947883253634
s9c4_,b'183_18',spalin-divide-beta10,0.24651162790697673,0.5106669297775577
s9c4_,b'216_23',spalin-divide-beta10,0.15348837209302324,0.12082785854780574
s9c4_,b'216_22',spalin-divide-beta10,0.15348837209302324,0.12082785854780574
s9c4_,b'127_8',spalin-divide-beta10,0.22325581395348837,0.20611727197854723
s9c4_,b'179_18',spalin-divide-beta10,0.24186046511627907,0.3845835937748172
s9c4_,b'216_27',spalin-divide-beta10,0.17209302325581394,0.043426029723530366
s9c4_,b'216_26',spalin-divide-beta10,0.17209302325581394,0.043426029723530366
s9c4_,b'175_17',spalin-divide-beta10,0.22325581395348837,0.37899212698021567
s9c4_,b'215_30',spalin-divide-beta10,0.18604651162790697,0.0026321068090100126
s9c4_,b'216_31',spalin-divide-beta10,0.004651162790697674,0.046385389723186544
s9c4_,b'216_30',spalin-divide-beta10,0.004651162790697674,0.046385389723186544
s9c4_,b'213_27',spalin-divide-beta10,0.17674418604651163,0.04638538969765877
s9c4_,b'216_29',spalin-divide-beta10,0.013953488372093023,0.0026321068204731477
s9c4_,b'216_28',spalin-divide-beta10,0.013953488372093023,0.0026321068204731477
s15c6_,b'50_2',problin,0.22790697674418603,0.007583141218156721
s15c6_,b'111_4',problin,0.2837209302325581,0.007583144012248383
s15c6_,b'162_7',problin,0.2372093023255814,0.9772505682377003
s15c6_,b'216_9',problin,0.25116279069767444,0.00758314192679991
s15c6_,b'216_8',problin,0.25116279069767444,0.00758314192679991
s15c6_,b'156_5',problin,0.20930232558139533,0.9696674262394235
s15c6_,b'202_6',problin,0.21395348837209302,0.007583142915241529
s15c6_,b'216_7',problin,0.06511627906976744,0.0075831410098352175
s15c6_,b'216_6',problin,0.06511627906976744,0.0075831410098352175
s15c6_,b'199_4',problin,0.2,0.007583142915241529
s15c6_,b'216_5',problin,0.07906976744186046,0.0075831410098352175
s15c6_,b'216_4',problin,0.07906976744186046,0.0075831410098352175
s15c6_,b'108_4',problin,0.2697674418604651,0.1999578002761723
s15c6_,b'202_11',problin,0.4372093023255814,0.7848759166090205
s15c6_,b'216_15',problin,0.06511627906976744,0.007583141896650435
s15c6_,b'216_14',problin,0.06511627906976744,0.007583141896650435
s15c6_,b'162_8',problin,0.25116279069767444,0.0075831402935522835
s15c6_,b'209_10',problin,0.2186046511627907,0.007583140620584525
s15c6_,b'216_11',problin,0.03255813953488372,0.7772927775915341
s15c6_,b'216_10',problin,0.03255813953488372,0.7772927775915341
s15c6_,b'202_10',problin,0.18604651162790697,0.7772927770938527
s15c6_,b'216_13',problin,0.06511627906976744,0.007583141118265941
s15c6_,b'216_12',problin,0.06511627906976744,0.007583141118265941
s15c6_,b'50_2',spalin,0.22790697674418603,0.007343655811999693
s15c6_,b'111_4',spalin,0.2837209302325581,0.0073436558133332325
s15c6_,b'162_7',spalin,0.2372093023255814,0.9316465955323074
s15c6_,b'216_9',spalin,0.25116279069767444,0.05366609284155862
s15c6_,b'216_8',spalin,0.25116279069767444,0.05366609284155862
s15c6_,b'156_5',spalin,0.20930232558139533,0.9463872296823154
s15c6_,b'202_6',spalin,0.21395348837209302,0.010237742887403476
s15c6_,b'216_7',spalin,0.06511627906976744,0.02868771580414731
s15c6_,b'216_6',spalin,0.06511627906976744,0.02868771580414731
s15c6_,b'199_4',spalin,0.2,0.009876511366483435
s15c6_,b'216_5',spalin,0.07906976744186046,0.02904894732506736
s15c6_,b'216_4',spalin,0.07906976744186046,0.02904894732506736
s15c6_,b'108_4',spalin,0.2697674418604651,0.2819250520413842
s15c6_,b'202_11',spalin,0.4372093023255814,0.6602281031322644
s15c6_,b'216_15',spalin,0.06511627906976744,0.05050318901355077
s15c6_,b'216_14',spalin,0.06511627906976744,0.05050318901355077
s15c6_,b'162_8',spalin,0.25116279069767444,0.007343655812357104
s15c6_,b'209_10',spalin,0.2186046511627907,0.007343655811999693
s15c6_,b'216_11',spalin,0.03255813953488372,0.6960439805222594
s15c6_,b'216_10',spalin,0.03255813953488372,0.6960439805222594
s15c6_,b'202_10',spalin,0.18604651162790697,0.6476347278099964
s15c6_,b'216_13',spalin,0.06511627906976744,0.05575290852346151
s15c6_,b'216_12',spalin,0.06511627906976744,0.05575290852346151
s15c6_,b'50_2',spalin-divide-beta3,0.22790697674418603,0.007464266450998196
s15c6_,b'111_4',spalin-divide-beta3,0.2837209302325581,0.007464266450643478
s15c6_,b'162_7',spalin-divide-beta3,0.2372093023255814,0.9418884939772024
s15c6_,b'216_9',spalin-divide-beta3,0.25116279069767444,0.04318297312115596
s15c6_,b'216_8',spalin-divide-beta3,0.25116279069767444,0.04318297312115596
s15c6_,b'156_5',spalin-divide-beta3,0.20930232558139533,0.9619304919046288
s15c6_,b'202_6',spalin-divide-beta3,0.21395348837209302,0.007464266450850981
s15c6_,b'216_7',spalin-divide-beta3,0.06511627906976744,0.015676708153303832
s15c6_,b'216_6',spalin-divide-beta3,0.06511627906976744,0.015676708153303832
s15c6_,b'199_4',spalin-divide-beta3,0.2,0.007464266451037635
s15c6_,b'216_5',spalin-divide-beta3,0.07906976744186046,0.01567670811124128
s15c6_,b'216_4',spalin-divide-beta3,0.07906976744186046,0.01567670811124128
s15c6_,b'108_4',spalin-divide-beta3,0.2697674418604651,0.2892927570157405
s15c6_,b'202_11',spalin-divide-beta3,0.4372093023255814,0.665131984076748
s15c6_,b'216_15',spalin-divide-beta3,0.06511627906976744,0.03811099169051926
s15c6_,b'216_14',spalin-divide-beta3,0.06511627906976744,0.03811099169051926
s15c6_,b'162_8',spalin-divide-beta3,0.25116279069767444,0.007464266451029377
s15c6_,b'209_10',spalin-divide-beta3,0.2186046511627907,0.0074642664507193444
s15c6_,b'216_11',spalin-divide-beta3,0.03255813953488372,0.6883144434188307
s15c6_,b'216_10',spalin-divide-beta3,0.03255813953488372,0.6883144434188307
s15c6_,b'202_10',spalin-divide-beta3,0.18604651162790697,0.6497381444782703
s15c6_,b'216_13',spalin-divide-beta3,0.06511627906976744,0.04604056513022258
s15c6_,b'216_12',spalin-divide-beta3,0.06511627906976744,0.04604056513022258
s15c6_,b'50_2',spalin-divide-beta5,0.22790697674418603,0.007526073896977618
s15c6_,b'111_4',spalin-divide-beta5,0.2837209302325581,0.007526073966130212
s15c6_,b'162_7',spalin-divide-beta5,0.2372093023255814,0.9498181587337983
s15c6_,b'216_9',spalin-divide-beta5,0.25116279069767444,0.035129693322463684
s15c6_,b'216_8',spalin-divide-beta5,0.25116279069767444,0.035129693322463684
s15c6_,b'156_5',spalin-divide-beta5,0.20930232558139533,0.9698957042764546
s15c6_,b'202_6',spalin-divide-beta5,0.21395348837209302,0.007526073896997244
s15c6_,b'216_7',spalin-divide-beta5,0.06511627906976744,0.0075260738969791085
s15c6_,b'216_6',spalin-divide-beta5,0.06511627906976744,0.0075260738969791085
