32_1,398.0,187.0
77_1,409.0,205.0
127_3,424.0,201.0
173_7,427.0,206.0
216_16,415.0,160.0
210_11,445.0,227.0
216_14,441.0,219.0
216_13,451.0,242.0
170_3,467.0,194.0
208_7,480.0,191.0
216_10,476.0,198.0
216_9,496.0,187.0
206_8,451.0,192.0
216_12,436.0,194.0
216_11,447.0,197.0
124_1,398.0,203.0
171_3,397.0,190.0
212_5,390.0,204.0
216_6,399.0,195.0
216_5,388.0,216.0
211_6,387.0,169.0
216_8,400.0,159.0
216_7,375.0,175.0
170_1,417.0,215.0
205_3,420.0,200.0
216_4,422.0,190.0
216_3,430.0,219.0
204_1,419.0,224.0
216_2,411.0,222.0
216_1,429.0,233.0
75_2,393.0,196.0
123_3,379.0,212.0
167_7,395.0,203.0
216_21,399.0,224.0
200_12,382.0,194.0
216_24,385.0,184.0
216_23,377.0,211.0
166_5,360.0,227.0
216_20,358.0,200.0
203_9,359.0,263.0
216_18,370.0,246.0
216_17,355.0,274.0
122_4,389.0,180.0
163_7,411.0,192.0
204_18,445.0,208.0
216_28,439.0,207.0
216_27,455.0,214.0
197_13,404.0,170.0
216_26,421.0,146.0
216_25,411.0,181.0
162_8,365.0,163.0
202_17,349.0,184.0
216_30,369.0,159.0
216_29,335.0,186.0
201_18,390.0,145.0
216_32,413.0,134.0
216_31,382.0,131.0
