cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,1,0,1,0,0,0,0,0,0
I1,0,1,0,1,0,0,0,0,0,0
I2,0,1,2,1,2,0,0,0,2,1
I3,0,1,2,1,2,1,0,1,2,1
216_16,0,1,2,1,2,1,0,1,2,1
I4,1,1,2,1,2,1,0,1,2,1
216_14,1,1,2,1,2,1,0,1,2,1
216_13,1,1,2,1,2,1,0,1,2,1
I5,0,1,2,1,2,0,0,0,2,1
I6,0,1,2,1,2,0,0,1,2,1
216_10,0,1,2,1,2,0,2,1,2,1
216_9,0,1,2,1,2,0,0,1,2,1
I7,0,1,2,1,2,0,1,0,2,1
216_12,2,1,2,1,2,0,1,0,2,1
216_11,0,1,2,1,2,0,1,0,2,1
I8,2,1,0,1,0,0,1,0,0,0
I9,2,1,1,1,0,0,1,0,0,0
I10,2,1,1,1,0,0,1,1,0,0
216_6,2,1,1,1,0,0,1,1,0,0
216_5,2,1,1,1,0,0,1,1,0,0
I11,2,1,1,1,1,0,1,1,0,0
216_8,2,1,1,1,1,0,1,1,0,0
216_7,2,1,1,1,1,0,1,1,0,0
I12,2,1,1,1,0,0,1,0,0,0
I13,2,1,1,1,0,0,1,0,0,0
216_4,2,1,1,1,0,0,1,0,0,0
216_3,2,1,1,1,0,0,1,0,0,0
I14,2,1,1,1,1,0,1,0,0,0
216_2,2,1,1,1,1,0,1,0,0,0
216_1,2,1,1,1,1,0,1,0,0,0
I15,0,1,0,1,1,0,0,0,0,0
I16,0,1,0,1,1,0,2,0,1,0
I17,0,1,0,1,1,0,2,0,1,0
216_21,2,1,0,1,1,0,2,2,1,0
I18,2,1,0,1,1,0,2,0,1,0
216_24,2,1,0,1,1,0,2,0,1,0
216_23,2,1,2,1,1,0,2,0,1,2
I19,0,1,0,1,1,0,2,1,1,0
216_20,0,1,0,1,1,0,2,1,1,1
I20,2,1,0,1,1,0,2,1,1,0
216_18,2,1,0,1,1,0,2,1,1,0
216_17,2,1,0,1,1,0,2,1,1,0
I21,0,1,0,1,1,0,0,1,0,0
I22,0,1,0,1,1,0,0,1,0,0
I23,0,1,1,1,1,0,0,1,0,0
216_28,0,1,1,1,1,2,0,1,0,0
216_27,0,1,1,1,1,0,0,1,0,0
I24,0,1,0,1,1,0,0,1,0,0
216_26,0,1,0,1,1,0,0,1,0,0
216_25,1,1,0,1,1,0,0,1,0,0
I25,0,1,0,1,1,2,0,1,0,0
I26,0,1,0,1,1,2,0,1,1,0
216_30,0,1,0,1,1,2,0,1,1,0
216_29,0,1,0,1,1,2,0,1,1,0
I27,0,1,0,1,1,2,0,1,0,0
216_32,0,1,0,1,1,2,0,1,0,0
216_31,0,1,0,1,1,2,0,1,0,0
Evolve tree: [&R] (((((216_31:0.06138193148560831,216_32:0.06138193148560831)I27:0.17427709740867744,(216_29:0.05719637176967074,216_30:0.05719637176967074)I26:0.178462657124615)I25:0.20314897892628203,((216_25:0.07826040190720206,216_26:0.07826040190720206)I24:0.15264949598917138,(216_27:0.04886581392543627,216_28:0.04886581392543627)I23:0.1820440839709372)I22:0.2078981099241943)I21:0.27488988746932086,(((216_17:0.05302434717274747,216_18:0.05302434717274747)I20:0.16373010469790267,216_20:0.21675445187065012)I19:0.2166474887728534,((216_23:0.06558107023196158,216_24:0.06558107023196158)I18:0.14648538361158436,216_21:0.21206645384354594)I17:0.2213354867999576)I16:0.280295954646385)I15:0.29091207069811303,((((216_1:0.04886581392543627,216_2:0.04886581392543627)I14:0.14922740922168476,(216_3:0.044720728399874905,216_4:0.044720728399874905)I13:0.15337249474724612)I12:0.22992013227337155,((216_7:0.020130191961974638,216_8:0.020130191961974638)I11:0.17333537919748926,(216_5:0.016078030702131985,216_6:0.016078030702131985)I10:0.1773875404573319)I9:0.23454778426102868)I8:0.2731149031366145,(((216_11:0.04058904710928343,216_12:0.04058904710928343)I7:0.1575041760378376,(216_9:0.03236572398856582,216_10:0.03236572398856582)I6:0.1657274991585552)I5:0.21385870391671563,((216_13:0.02419549947338963,216_14:0.02419549947338963)I4:0.16005961354367285,216_16:0.18425511301706246)I3:0.22769681404677414)I2:0.28917633149327043)I1:0.3034817074308945)I0:0.23633806868130736;
