cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,2,0,2,0,0,2,1,0,2,1
I1,2,0,2,1,0,2,1,0,2,1
I2,2,0,2,1,0,2,1,0,2,1
I3,2,1,2,1,0,2,1,0,2,1
216_16,2,1,2,1,0,2,1,0,2,1
I4,2,1,2,1,0,2,1,0,2,1
216_14,2,1,2,1,0,2,1,0,2,1
216_13,2,1,2,1,0,2,1,0,2,1
I5,2,0,2,1,0,2,1,0,2,1
I6,2,0,2,1,0,2,1,0,2,1
216_10,2,0,2,1,0,2,1,0,2,1
216_9,2,0,2,1,0,2,1,0,2,1
I7,2,0,2,1,2,2,1,0,2,1
216_12,2,0,2,1,2,2,1,0,2,1
216_11,2,0,2,1,2,2,1,0,2,1
I8,2,0,2,1,0,2,1,0,2,1
I9,2,1,2,1,0,2,1,0,2,1
I10,2,1,2,1,0,2,1,0,2,1
216_6,2,1,2,1,0,2,1,0,2,1
216_5,2,1,2,1,0,2,1,0,2,1
I11,2,1,2,1,0,2,1,0,2,1
216_8,2,1,2,1,0,2,1,0,2,1
216_7,2,1,2,1,0,2,1,0,2,1
I12,2,0,2,1,0,2,1,0,2,1
I13,2,0,2,1,0,2,1,0,2,1
216_4,2,0,2,1,0,2,1,0,2,1
216_3,2,0,2,1,0,2,1,0,2,1
I14,2,0,2,1,0,2,1,0,2,1
216_2,2,0,2,1,0,2,1,0,2,1
216_1,2,0,2,1,0,2,1,0,2,1
I15,2,1,2,0,0,2,1,0,2,1
I16,2,1,2,0,0,2,1,0,2,1
I17,2,1,2,0,0,2,1,2,2,1
216_21,2,1,2,0,0,2,1,2,2,1
I18,2,1,2,0,0,2,1,2,2,1
216_24,2,1,2,0,0,2,1,2,2,1
216_23,2,1,2,0,0,2,1,2,2,1
I19,2,1,2,0,0,2,1,2,2,1
216_20,2,1,2,0,0,2,1,2,2,1
I20,2,1,2,2,0,2,1,2,2,1
216_18,2,1,2,2,0,2,1,2,2,1
216_17,2,1,2,2,0,2,1,2,2,1
I21,2,1,2,0,0,2,1,0,2,1
I22,2,1,2,0,0,2,1,0,2,1
I23,2,1,2,0,0,2,1,0,2,1
216_28,2,1,2,0,0,2,1,0,2,1
216_27,2,1,2,0,0,2,1,0,2,1
I24,2,1,2,1,0,2,1,0,2,1
216_26,2,1,2,1,0,2,1,0,2,1
216_25,2,1,2,1,0,2,1,0,2,1
I25,2,1,2,2,0,2,1,0,2,1
I26,2,1,2,2,0,2,1,0,2,1
216_30,2,1,2,2,0,2,1,0,2,1
216_29,2,1,2,2,0,2,1,0,2,1
I27,2,1,2,2,0,2,1,0,2,1
216_32,2,1,2,2,0,2,1,0,2,1
216_31,2,1,2,2,0,2,1,0,2,1
Evolve tree: [&R] (((((216_31:0.031638362837529375,216_32:0.031638362837529375)I27:0.10108821762920775,(216_29:0.0294162965763624,216_30:0.0294162965763624)I26:0.10331028389037472)I25:0.1395700242330591,((216_25:0.04069564477212541,216_26:0.04069564477212541)I24:0.08905146314012172,(216_27:0.025021985992257887,216_28:0.025021985992257887)I23:0.10472512191998924)I22:0.14254949678754908)I21:0.22778890974671762,(((216_17:0.027210879208705078,216_18:0.027210879208705078)I20:0.09373108593493536,216_20:0.12094196514364045)I19:0.1473294346978169,((216_23:0.03387720367619631,216_24:0.03387720367619631)I18:0.08417358547233006,216_21:0.11805078914852637)I17:0.15022061069293097)I16:0.23181411460505646)I15:0.2920889214467401,((((216_1:0.025021985992257887,216_2:0.025021985992257887)I14:0.08448460046919073,(216_3:0.02284949311935647,216_4:0.02284949311935647)I13:0.08665709334209215)I12:0.1547697674814687,((216_7:0.010152125877506683,216_8:0.010152125877506683)I11:0.09654896448291991,(216_5:0.008091045846733485,216_6:0.008091045846733485)I10:0.09861004451369311)I9:0.15757526358249072)I8:0.22438826782088747,(((216_11:0.020693277709968858,216_12:0.020693277709968858)I7:0.08881330875147976,(216_9:0.01642919235811928,216_10:0.01642919235811928)I6:0.09307739410332934)I5:0.14296333232878697,((216_13:0.012228765186287953,216_14:0.012228765186287953)I4:0.088924236250854,216_16:0.10115300143714195)I3:0.15131691735309366)I2:0.23619470297356918)I1:0.30350981412944905)I0:0.27755598589337716;
