	0
114_2	113
117_4	116
118_6	117
119_1	118
160_4	159
161_7	160
162_3	161
165_1	164
166_11	165
168_8	167
170_14	169
171_3	170
19_1	18
202_2	201
207_7	206
208_1	207
209_17	208
212_17	211
214_22	213
216_1	215
216_10	215
216_12	215
216_14	215
216_16	215
216_17	215
216_18	215
216_19	215
216_2	215
216_20	215
216_21	215
216_22	215
216_23	215
216_24	215
216_25	215
216_28	215
216_3	215
216_4	215
216_6	215
216_7	215
216_8	215
216_9	215
70_1	69
72_3	71
