cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,2,2,0,0,0,0,0,0,2,0
I1,2,2,0,2,0,1,1,2,2,0
I2,2,2,1,2,0,1,1,2,2,0
I3,2,2,1,2,0,1,1,2,2,0
216_10,2,2,1,2,0,1,1,2,2,0
216_9,2,2,1,2,0,1,1,2,2,0
I4,2,2,1,2,0,1,1,2,2,0
216_12,2,2,1,2,0,1,1,2,2,0
216_11,2,2,1,2,0,1,1,2,2,0
I5,2,2,2,2,0,1,1,2,2,0
I6,2,2,2,2,0,1,1,2,2,0
216_14,2,2,2,2,0,1,1,2,2,0
216_13,2,2,2,2,0,1,1,2,2,0
I7,2,2,2,2,0,1,1,2,2,0
216_16,2,2,2,2,0,1,1,2,2,0
216_15,2,2,2,2,0,1,1,2,2,0
I8,2,2,0,0,0,0,0,0,2,0
I9,2,2,0,2,2,0,1,1,2,2
216_2,2,2,2,2,2,0,1,1,2,2
I10,2,2,0,2,2,0,1,1,2,2
216_4,2,2,0,2,2,0,1,1,2,2
216_3,2,2,2,2,2,0,1,1,2,2
I11,2,2,2,0,0,0,0,0,2,0
I12,2,2,2,0,2,0,0,0,2,0
216_6,2,2,2,0,2,0,0,0,2,0
216_5,2,2,2,0,2,0,1,0,2,0
I13,2,2,2,0,1,0,0,0,2,0
216_8,2,2,2,0,1,2,0,0,2,2
216_7,2,2,2,0,1,0,0,0,2,0
Evolve tree: [&R] ((((216_7:21,216_8:21)I13:43,(216_5:19,216_6:19)I12:45)I11:45,((216_3:15,216_4:15)I10:45,216_2:60)I9:49)I8:49,(((216_15:18,216_16:18)I7:38,(216_13:7,216_14:7)I6:49)I5:45,((216_11:11,216_12:11)I4:39,(216_9:10,216_10:10)I3:40)I2:51)I1:57)I0:57;
