cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,1,2,0
I1,0,0,0,0,2,0,0,1,2,0
216_4,0,0,0,1,2,0,0,1,2,0
216_3,0,0,0,0,2,1,0,1,2,0
I2,2,1,0,2,0,0,2,1,2,0
I3,2,1,0,2,0,0,2,1,2,0
I4,2,1,0,2,0,0,2,1,2,1
216_12,2,1,0,2,0,0,2,1,2,1
216_11,2,1,0,2,0,0,2,1,2,1
I5,2,1,0,2,0,0,2,1,2,0
216_10,2,1,0,2,0,0,2,1,2,0
216_9,2,1,0,2,0,0,2,1,2,0
I6,2,1,0,2,0,0,2,1,2,0
I7,2,1,0,2,1,1,2,1,2,0
216_6,2,1,0,2,1,1,2,1,2,0
216_5,2,1,0,2,1,1,2,1,2,2
I8,2,1,0,2,0,0,2,1,2,0
216_8,2,1,0,2,0,0,2,1,2,0
216_7,2,1,0,2,0,0,2,1,2,0
Evolve tree: [&R] ((((216_7:0.05719637176967074,216_8:0.05719637176967074)I8:0.1548700820738752,(216_5:0.03236572398856582,216_6:0.03236572398856582)I7:0.17970072985498012)I6:0.24306521531261235,((216_9:0.05719637176967074,216_10:0.05719637176967074)I5:0.1548700820738752,(216_11:0.05719637176967074,216_12:0.05719637176967074)I4:0.1548700820738752)I3:0.24306521531261235)I2:0.29034887645652635,(216_3:0.09535897289914641,216_4:0.09535897289914641)I1:0.6501215727135384)I0:0.49546748905662447;
