cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,2,2,1,1,2,0,0,0,2,0
I1,2,2,1,1,2,0,0,0,2,0
216_4,2,2,1,1,2,0,0,0,2,0
216_3,2,2,1,1,2,0,0,0,2,0
I2,2,2,1,1,2,0,2,1,2,1
I3,2,2,1,1,2,0,2,1,2,1
I4,2,2,1,1,2,0,2,1,2,1
216_12,2,2,1,1,2,0,2,1,2,1
216_11,2,2,1,1,2,0,2,1,2,1
I5,2,2,1,1,2,0,2,1,2,1
216_10,2,2,1,1,2,0,2,1,2,1
216_9,2,2,1,1,2,0,2,1,2,1
I6,2,2,1,1,2,0,2,1,2,1
I7,2,2,1,1,2,0,2,1,2,1
216_6,2,2,1,1,2,0,2,1,2,1
216_5,2,2,1,1,2,0,2,1,2,1
I8,2,2,1,1,2,0,2,1,2,1
216_8,2,2,1,1,2,0,2,1,2,1
216_7,2,2,1,1,2,0,2,1,2,1
Evolve tree: [&R] ((((216_7:0.0294162965763624,216_8:0.0294162965763624)I8:0.08863449257216396,(216_5:0.01642919235811928,216_6:0.01642919235811928)I7:0.10162159679040708)I6:0.16650466921858675,((216_9:0.0294162965763624,216_10:0.0294162965763624)I5:0.08863449257216396,(216_11:0.0294162965763624,216_12:0.0294162965763624)I4:0.08863449257216396)I3:0.16650466921858675)I2:0.2448452860362217,(216_3:0.05002953623636411,216_4:0.05002953623636411)I1:0.4793712081669706)I0:0.5403296773832962;
