cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,1,2,0,1,0,0,0,0,0
I1,0,1,2,1,1,1,0,2,2,2
I2,0,1,2,1,1,1,0,2,2,2
216_15,0,1,2,1,1,1,0,2,2,2
216_14,0,1,2,1,1,1,0,2,2,2
I3,0,1,2,1,1,1,2,2,2,2
216_13,0,1,2,1,1,1,2,2,2,2
216_12,0,1,2,1,1,1,2,2,2,2
I4,0,1,2,2,1,1,0,1,0,1
I5,0,1,2,2,1,1,1,1,0,1
216_1,0,1,2,2,1,1,1,1,0,1
I6,0,1,2,2,1,1,1,1,0,1
216_3,0,1,2,2,1,1,1,1,0,1
216_2,0,1,2,2,1,1,1,1,0,1
I7,0,1,2,2,1,1,1,1,2,1
I8,0,1,2,2,1,1,1,1,2,1
216_5,0,1,2,2,1,1,1,1,2,1
216_4,0,1,2,2,1,1,1,1,2,1
I9,0,1,2,2,1,1,1,1,2,1
216_7,0,1,2,2,1,1,1,1,2,1
216_6,0,1,2,2,1,1,1,1,2,1
Evolve tree: [&R] ((((216_6:11,216_7:11)I9:47,(216_4:2,216_5:2)I8:56)I7:49,((216_2:4,216_3:4)I6:47,216_1:51)I5:56)I4:47,((216_12:11,216_13:11)I3:55,(216_14:9,216_15:9)I2:57)I1:88)I0:61;
