40_1,179.0,180.0
97_1,164.0,198.0
146_3,174.0,173.0
216_8,146.0,142.0
187_5,191.0,216.0
216_6,175.0,188.0
216_5,195.0,218.0
140_1,185.0,181.0
186_3,203.0,189.0
216_4,200.0,181.0
216_3,199.0,197.0
185_1,177.0,197.0
216_2,145.0,185.0
216_1,186.0,201.0
89_2,179.0,181.0
135_4,205.0,181.0
187_13,178.0,173.0
216_18,170.0,156.0
216_17,161.0,189.0
216_15,231.0,190.0
173_6,163.0,98.0
209_11,148.0,96.0
216_12,136.0,92.0
216_11,161.0,102.0
208_12,166.0,84.0
216_14,155.0,80.0
216_13,182.0,89.0
38_2,200.0,162.0
83_3,198.0,164.0
136_9,226.0,136.0
189_22,236.0,123.0
216_26,245.0,123.0
216_25,224.0,132.0
179_13,218.0,135.0
216_24,205.0,119.0
216_23,230.0,162.0
132_5,187.0,165.0
181_12,166.0,147.0
216_22,143.0,124.0
216_21,176.0,144.0
178_10,200.0,175.0
216_20,219.0,175.0
216_19,184.0,179.0
130_7,223.0,173.0
175_14,263.0,123.0
216_28,260.0,100.0
216_27,266.0,145.0
173_14,215.0,163.0
216_30,209.0,157.0
216_29,235.0,173.0
