cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,0,0,0,0,0,0,0
I1,0,2,0,0,2,0,0,1,0,0
I2,0,2,0,0,2,0,0,1,0,0
I3,2,2,0,0,2,0,2,1,2,2
216_8,2,2,1,0,2,0,2,1,2,2
I4,2,2,2,0,2,0,2,1,2,2
216_6,2,2,2,0,2,0,2,1,2,2
216_5,2,2,2,0,2,0,2,1,2,2
I5,1,2,0,0,2,0,0,1,0,0
I6,1,2,0,0,2,0,0,1,0,0
216_4,1,2,0,0,2,0,2,1,0,0
216_3,1,2,0,0,2,0,0,1,0,0
I7,1,2,0,0,2,0,0,1,0,0
216_2,1,2,0,2,2,0,0,1,0,1
216_1,1,2,0,0,2,0,0,1,0,0
I8,0,2,0,0,2,1,0,1,0,0
I9,1,2,0,0,2,1,1,1,0,2
I10,1,2,0,0,2,1,1,1,0,2
216_12,1,2,0,0,2,1,1,1,0,2
216_11,1,2,0,0,2,1,1,1,0,2
I11,1,2,1,0,2,1,1,1,0,2
216_14,1,2,1,0,2,1,1,1,0,2
216_13,1,2,1,0,2,1,1,1,0,2
I12,0,2,0,2,2,1,2,1,0,0
216_15,0,2,0,2,2,1,2,1,0,2
I13,0,2,0,2,2,1,2,1,2,0
216_18,1,2,0,2,2,1,2,1,2,0
216_17,0,2,0,2,2,1,2,1,2,0
I14,0,0,1,0,0,1,0,2,0,0
I15,2,2,1,0,1,1,2,2,0,0
I16,2,2,1,0,1,1,2,2,0,2
216_28,2,2,1,0,1,1,2,2,0,2
216_27,2,2,1,0,1,1,2,2,0,2
I17,2,2,1,0,1,1,2,2,0,0
216_30,2,2,1,2,1,1,2,2,2,0
216_29,2,2,1,0,1,1,2,2,0,0
I18,0,0,1,0,0,1,0,2,0,0
I19,0,0,1,2,0,1,0,2,0,0
I20,2,0,1,2,0,1,0,2,2,2
216_26,2,0,1,2,0,1,0,2,2,2
216_25,2,0,1,2,2,1,0,2,2,2
I21,2,0,1,2,0,1,0,2,0,1
216_24,2,0,1,2,0,1,0,2,0,1
216_23,2,0,1,2,0,1,0,2,0,1
I22,0,0,1,2,0,1,0,2,1,0
I23,1,0,1,2,0,1,0,2,1,1
216_22,1,0,1,2,2,1,0,2,1,1
216_21,1,0,1,2,0,1,0,2,1,1
I24,0,0,1,2,1,1,0,2,1,1
216_20,0,0,1,2,1,1,0,2,1,1
216_19,1,0,1,2,1,1,0,2,1,1
Evolve tree: [&R] (((((216_19:38,216_20:38)I24:46,(216_21:35,216_22:35)I23:49)I22:49,((216_23:37,216_24:37)I21:43,(216_25:27,216_26:27)I20:53)I19:53)I18:45,((216_29:43,216_30:43)I17:43,(216_27:41,216_28:41)I16:45)I15:92)I14:37,((((216_17:29,216_18:29)I13:52,216_15:81)I12:46,((216_13:8,216_14:8)I11:35,(216_11:7,216_12:7)I10:36)I9:84)I8:49,(((216_1:31,216_2:31)I7:45,(216_3:30,216_4:30)I6:46)I5:43,((216_5:29,216_6:29)I4:41,216_8:70)I3:49)I2:57)I1:39)I0;
