pos_1,pos_2,progenitor,descendants_1,descendants_2
302,234,1,1,2
322,226,2,3,
323,213,2,4,
327,184,3,5,
313,175,4,6,
328,145,5,7,
344,149,6,8,
282,234,7,9,10
294,209,8,11,
289,168,9,12,
280,150,10,13,
298,178,11,14,
320,154,12,15,
298,145,13,16,
283,119,14,17,
308,221,15,18,
306,204,16,19,
316,191,17,20,
343,183,18,21,
335,157,19,22,
354,137,20,23,
343,118,21,24,
