pos_1,pos_2,progenitor,descendants
302,248,1,1
294,231,2,2
329,234,3,3
327,213,4,4
333,179,5,5
306,171,6,6
341,140,7,7
356,155,8,8
291,242,9,9
268,234,10,10
303,216,11,11
298,202,12,12
285,177,13,13
290,157,14,14
279,149,15,15
270,140,16,16
300,183,17,17
303,159,18,18
330,151,19,19
309,142,20,20
300,147,21,21
296,137,21,22
282,109,22,23
320,225,23,24
309,202,24,25
325,198,25,26
314,183,26,27
345,183,27,28
342,155,28,29
356,137,29,30
341,111,30,31
