pos_1,pos_2,progenitor,descendants_1,descendants_2
306,247,1,1,
296,226,2,2,
323,234,3,3,
333,209,4,4,
329,186,5,5,
316,177,6,6,
336,141,7,7,
363,156,8,8,
291,239,9,9,
271,230,10,10,
303,215,11,11,
298,202,12,12,
288,172,13,13,
276,147,14,14,15
302,184,15,16,
301,166,16,17,
329,151,17,18,
308,150,18,19,
298,143,19,20,
280,113,20,21,
317,221,21,22,
311,204,22,23,
325,198,23,24,
316,187,24,25,
343,184,25,26,
343,153,26,27,
361,140,27,28,
342,112,28,29,
