pos_1,pos_2,progenitor,descendants
302,248,1,1
295,226,2,2
327,235,3,3
327,212,4,4
329,186,5,5
314,173,6,6
338,142,7,7
355,158,8,8
292,238,9,9
268,232,10,10
303,210,11,11
298,202,12,12
289,177,13,13
288,161,13,14
279,149,14,15
269,134,15,16
302,181,16,17
301,161,17,18
330,151,18,19
308,146,19,20
296,145,20,21
282,112,21,22
320,225,22,23
314,202,23,24
325,198,24,25
316,187,25,26
345,184,26,27
342,155,27,28
354,135,28,29
341,113,29,30
