pos_1,pos_2,progenitor,descendants_1,descendants_2
303,228,1,1,
320,213,2,2,
326,180,3,3,
313,171,3,4,
332,147,4,5,
289,228,5,6,
289,205,6,7,
286,170,7,8,
282,153,8,9,
303,175,9,10,
314,153,10,11,
295,149,11,12,
285,118,12,13,
304,210,13,14,15
311,191,14,16,
341,175,15,17,
337,158,15,18,
352,129,16,19,
