pos_1,pos_2,progenitor,descendants_1,descendants_2
311,244,1,1,
300,228,2,2,
324,230,3,3,
329,209,4,4,
327,184,5,5,
313,175,6,6,
335,140,7,7,
360,153,8,8,
287,239,9,9,
272,230,10,10,
297,208,11,11,12
288,166,12,13,
280,148,13,14,
298,174,14,15,16
320,150,15,17,
300,145,16,18,
285,116,17,19,
311,221,18,20,
307,205,19,21,
325,198,20,22,
316,189,20,23,
343,185,21,24,
335,157,22,25,
355,137,23,26,
344,116,24,27,
