Angle,Source
175.6012946450045,Frame Diff = 1
167.47119229084848,Frame Diff = 1
174.8055710922652,Frame Diff = 1
178.31531568210372,Frame Diff = 1
106.69924423399362,Frame Diff = 1
172.18470645323313,Frame Diff = 1
135.8184554616886,Frame Diff = 1
178.12212255271464,Frame Diff = 1
149.03624346792648,Frame Diff = 1
135.0,Frame Diff = 1
159.44395478041653,Frame Diff = 1
175.6012946450045,Frame Diff = 1
5.710593137499633,Frame Diff = 1
140.71059313749964,Frame Diff = 1
180.0,Frame Diff = 1
147.0947570770121,Frame Diff = 1
153.434948822922,Frame Diff = 1
176.82016988013575,Frame Diff = 1
167.47119229084848,Frame Diff = 1
158.19859051364818,Frame Diff = 1
139.3987053549955,Frame Diff = 1
151.69924423399362,Frame Diff = 1
156.1247191460725,Frame Diff = 1
166.2930389959202,Frame Diff = 1
173.0887728809753,Frame Diff = 1
145.4914770123316,Frame Diff = 1
143.13010235415598,Frame Diff = 1
177.87890360333856,Frame Diff = 1
146.52372170389734,Frame Diff = 1
147.52880770915152,Frame Diff = 1
148.79948539601938,Frame Diff = 1
142.12501634890182,Frame Diff = 1
127.99873244250466,Frame Diff = 1
150.70863782901571,Frame Diff = 1
135.0,Frame Diff = 1
150.70863782901574,Frame Diff = 1
170.75388725443673,Frame Diff = 1
150.25511870305778,Frame Diff = 1
139.63546342690265,Frame Diff = 1
138.36646066342982,Frame Diff = 1
160.3461759419467,Frame Diff = 1
170.53767779197435,Frame Diff = 1
171.86989764584402,Frame Diff = 1
122.34744349944202,Frame Diff = 1
136.8476102659946,Frame Diff = 1
147.52880770915152,Frame Diff = 1
173.48019824834302,Frame Diff = 1
172.18470645323313,Frame Diff = 1
174.21760767763598,Frame Diff = 1
95.71059313749964,Frame Diff = 1
138.1221304621157,Frame Diff = 1
180.0,Frame Diff = 1
151.6992442339936,Frame Diff = 1
116.565051177078,Frame Diff = 1
173.65980825409008,Frame Diff = 1
174.59620863975027,Frame Diff = 1
164.74488129694222,Frame Diff = 1
128.4910435594974,Frame Diff = 1
175.2363583092738,Frame Diff = 1
178.75463573323165,Frame Diff = 1
163.3007557660064,Frame Diff = 1
144.46232220802565,Frame Diff = 1
149.9816325723909,Frame Diff = 1
137.17474411461004,Frame Diff = 1
124.69515353123398,Frame Diff = 1
152.62229722866826,Frame Diff = 1
116.565051177078,Frame Diff = 1
161.565051177078,Frame Diff = 1
162.40757543781842,Frame Diff = 1
161.565051177078,Frame Diff = 1
165.96375653207352,Frame Diff = 1
138.73139699916047,Frame Diff = 1
159.65589874408158,Frame Diff = 1
145.93909118319215,Frame Diff = 1
177.51044707800085,Frame Diff = 1
175.81508387488157,Frame Diff = 1
175.2363583092738,Frame Diff = 1
153.434948822922,Frame Diff = 1
109.4400348281762,Frame Diff = 1
148.79948539601938,Frame Diff = 1
165.96375653207352,Frame Diff = 1
143.13010235415598,Frame Diff = 1
141.48307369289725,Frame Diff = 1
135.0,Frame Diff = 1
155.55604521958347,Frame Diff = 1
131.82016988013575,Frame Diff = 1
123.69006752597974,Frame Diff = 1
168.69006752597977,Frame Diff = 1
175.0302592718897,Frame Diff = 1
180.0,Frame Diff = 1
168.69006752597977,Frame Diff = 1
161.565051177078,Frame Diff = 1
173.51692630710275,Frame Diff = 1
156.80140948635182,Frame Diff = 1
168.6900675259798,Frame Diff = 1
121.26373169437744,Frame Diff = 1
154.4400348281762,Frame Diff = 1
156.80140948635182,Frame Diff = 1
172.23483398157467,Frame Diff = 1
135.0,Frame Diff = 1
161.565051177078,Frame Diff = 1
78.69006752597979,Frame Diff = 1
151.58733855692742,Frame Diff = 1
155.22485943116806,Frame Diff = 1
154.98310652189997,Frame Diff = 1
149.03624346792648,Frame Diff = 1
60.94539590092286,Frame Diff = 1
153.434948822922,Frame Diff = 1
168.55066201149995,Frame Diff = 1
167.6609127216738,Frame Diff = 1
172.87498365109818,Frame Diff = 1
161.565051177078,Frame Diff = 1
127.94215335011894,Frame Diff = 1
78.11134196037202,Frame Diff = 1
176.71613771209363,Frame Diff = 1
151.92751306414706,Frame Diff = 1
165.52970589993413,Frame Diff = 1
165.96375653207352,Frame Diff = 1
162.25532837494308,Frame Diff = 1
77.57405713457253,Frame Diff = 1
176.82016988013575,Frame Diff = 1
129.0938588862295,Frame Diff = 1
133.7811247648687,Frame Diff = 1
153.434948822922,Frame Diff = 1
159.14554196042164,Frame Diff = 1
146.88865803962796,Frame Diff = 1
172.8749836510982,Frame Diff = 1
171.86989764584402,Frame Diff = 1
108.13808215559732,Frame Diff = 1
133.75463573323165,Frame Diff = 1
156.16125981682828,Frame Diff = 1
167.47119229084848,Frame Diff = 1
163.07248693585296,Frame Diff = 1
180.0,Frame Diff = 1
150.32691788792218,Frame Diff = 1
124.69515353123396,Frame Diff = 1
158.4985656759521,Frame Diff = 1
178.09084756700364,Frame Diff = 1
148.24051991518718,Frame Diff = 1
119.7448812969422,Frame Diff = 1
130.6012946450045,Frame Diff = 1
150.25511870305778,Frame Diff = 1
128.6598082540901,Frame Diff = 1
164.7448812969422,Frame Diff = 1
171.86989764584402,Frame Diff = 1
170.53767779197435,Frame Diff = 1
136.8476102659946,Frame Diff = 1
146.30993247402023,Frame Diff = 1
158.07041224982467,Frame Diff = 1
148.84069549165562,Frame Diff = 1
162.89727103094762,Frame Diff = 1
161.565051177078,Frame Diff = 1
123.90627698844216,Frame Diff = 1
147.52880770915152,Frame Diff = 1
139.3987053549955,Frame Diff = 1
145.66978280449666,Frame Diff = 1
104.03624346792648,Frame Diff = 1
144.1623470457217,Frame Diff = 1
141.34019174590992,Frame Diff = 1
131.82016988013575,Frame Diff = 1
127.50414236027017,Frame Diff = 1
151.8583987677383,Frame Diff = 1
164.68718163919368,Frame Diff = 1
168.6900675259798,Frame Diff = 1
156.80140948635182,Frame Diff = 1
166.15930450834438,Frame Diff = 1
170.8376529542783,Frame Diff = 1
156.09794958898917,Frame Diff = 1
172.87498365109818,Frame Diff = 1
158.19859051364818,Frame Diff = 1
164.87599269168942,Frame Diff = 1
157.2855876468328,Frame Diff = 1
174.80557109226518,Frame Diff = 1
177.87890360333856,Frame Diff = 1
169.5085229876684,Frame Diff = 1
131.63353933657018,Frame Diff = 1
157.24902365721238,Frame Diff = 1
170.75388725443676,Frame Diff = 1
173.88449643371456,Frame Diff = 1
94.39870535499551,Frame Diff = 1
135.0,Frame Diff = 1
150.25511870305778,Frame Diff = 1
162.01266534793854,Frame Diff = 1
180.0,Frame Diff = 1
138.0664855011259,Frame Diff = 1
170.75388725443676,Frame Diff = 1
159.95475057457898,Frame Diff = 1
108.434948822922,Frame Diff = 1
169.69515353123398,Frame Diff = 1
165.96375653207352,Frame Diff = 1
146.09372301155784,Frame Diff = 1
163.393019421383,Frame Diff = 1
131.24827092947402,Frame Diff = 1
175.3893506813394,Frame Diff = 1
168.6900675259798,Frame Diff = 1
158.19859051364818,Frame Diff = 1
161.565051177078,Frame Diff = 1
180.0,Frame Diff = 1
142.1250163489018,Frame Diff = 1
125.53767779197436,Frame Diff = 1
135.0,Frame Diff = 1
115.6651914621736,Frame Diff = 1
110.55604521958348,Frame Diff = 1
157.5430610000579,Frame Diff = 1
157.2855876468328,Frame Diff = 1
136.38035407344444,Frame Diff = 1
153.434948822922,Frame Diff = 1
173.65980825409008,Frame Diff = 1
166.5347919051883,Frame Diff = 1
158.19859051364818,Frame Diff = 1
90.0,Frame Diff = 1
128.6598082540901,Frame Diff = 1
158.19859051364818,Frame Diff = 1
170.13419305691565,Frame Diff = 1
128.65980825409008,Frame Diff = 1
162.96223220437437,Frame Diff = 1
140.79279649503215,Frame Diff = 1
180.0,Frame Diff = 1
171.86989764584402,Frame Diff = 1
152.31893843151474,Frame Diff = 1
119.74488129694222,Frame Diff = 1
172.87498365109818,Frame Diff = 1
176.82016988013578,Frame Diff = 1
175.2363583092738,Frame Diff = 1
178.18169703554815,Frame Diff = 1
159.22774531795417,Frame Diff = 1
172.8749836510982,Frame Diff = 1
97.1250163489018,Frame Diff = 1
138.3664606634298,Frame Diff = 1
136.84761026599458,Frame Diff = 1
167.27564431457762,Frame Diff = 1
171.86989764584402,Frame Diff = 1
168.17851165939274,Frame Diff = 1
93.81407483429037,Frame Diff = 1
180.0,Frame Diff = 1
85.23635830927383,Frame Diff = 1
178.21008939175394,Frame Diff = 1
175.42607874009914,Frame Diff = 1
153.434948822922,Frame Diff = 1
163.3007557660064,Frame Diff = 1
180.0,Frame Diff = 1
174.28940686250036,Frame Diff = 1
168.4248111826038,Frame Diff = 1
129.20720350496782,Frame Diff = 1
178.1523897340054,Frame Diff = 1
129.69907348347434,Frame Diff = 1
168.69006752597977,Frame Diff = 1
135.0,Frame Diff = 1
162.89727103094762,Frame Diff = 1
180.0,Frame Diff = 1
151.26020470831196,Frame Diff = 1
85.91438322002512,Frame Diff = 1
180.0,Frame Diff = 1
154.65382405805332,Frame Diff = 1
135.48146580583835,Frame Diff = 1
136.21887523513132,Frame Diff = 1
147.52880770915152,Frame Diff = 1
174.80557109226518,Frame Diff = 1
154.4400348281762,Frame Diff = 1
152.4027041313563,Frame Diff = 1
167.47119229084848,Frame Diff = 1
172.8749836510982,Frame Diff = 1
150.77194805685485,Frame Diff = 1
147.3390872783262,Frame Diff = 1
149.32271997820357,Frame Diff = 1
155.55604521958347,Frame Diff = 1
152.74467162505692,Frame Diff = 1
148.5704343851615,Frame Diff = 1
173.65980825409008,Frame Diff = 1
129.40066066347944,Frame Diff = 1
138.70462744207714,Frame Diff = 1
149.03624346792648,Frame Diff = 1
130.6012946450045,Frame Diff = 1
150.2551187030578,Frame Diff = 1
152.10272896905238,Frame Diff = 1
180.0,Frame Diff = 1
178.75463573323165,Frame Diff = 1
158.19859051364818,Frame Diff = 1
172.18470645323313,Frame Diff = 1
174.45879522196014,Frame Diff = 1
157.61986494804043,Frame Diff = 1
143.13010235415598,Frame Diff = 1
151.92751306414706,Frame Diff = 1
168.69006752597977,Frame Diff = 1
168.69006752597977,Frame Diff = 1
143.13010235415598,Frame Diff = 1
154.7594707352132,Frame Diff = 1
158.96248897457818,Frame Diff = 1
121.75948008481282,Frame Diff = 1
150.0684881594922,Frame Diff = 1
175.0302592718897,Frame Diff = 1
156.80140948635182,Frame Diff = 1
164.05460409907712,Frame Diff = 1
175.2363583092738,Frame Diff = 1
161.565051177078,Frame Diff = 1
172.8749836510982,Frame Diff = 1
141.34019174590992,Frame Diff = 1
167.64464013491647,Frame Diff = 1
130.1354855622395,Frame Diff = 1
112.83365417791754,Frame Diff = 1
172.1998121158183,Frame Diff = 1
168.6900675259798,Frame Diff = 1
136.2188752351313,Frame Diff = 1
173.6598082540901,Frame Diff = 1
156.5014343240479,Frame Diff = 1
171.0273733851036,Frame Diff = 1
172.50414236027012,Frame Diff = 1
171.41637851988605,Frame Diff = 1
136.8476102659946,Frame Diff = 1
99.9262455066517,Frame Diff = 1
166.86597769360367,Frame Diff = 1
151.26020470831196,Frame Diff = 1
155.92450174492114,Frame Diff = 1
179.23610153907,Frame Diff = 1
105.94539590092288,Frame Diff = 1
158.96248897457818,Frame Diff = 1
172.74680538727466,Frame Diff = 1
157.4569389999421,Frame Diff = 1
153.434948822922,Frame Diff = 1
116.565051177078,Frame Diff = 1
172.74680538727466,Frame Diff = 1
160.34617594194668,Frame Diff = 1
180.0,Frame Diff = 1
126.86989764584402,Frame Diff = 1
152.48799737614854,Frame Diff = 1
67.45693899994212,Frame Diff = 1
171.0273733851036,Frame Diff = 1
176.82016988013575,Frame Diff = 1
127.87498365109818,Frame Diff = 1
85.3893506813394,Frame Diff = 1
175.42607874009914,Frame Diff = 1
142.05784664988107,Frame Diff = 1
126.404088563079,Frame Diff = 1
180.0,Frame Diff = 1
177.04922089099364,Frame Diff = 1
166.42956561483854,Frame Diff = 1
150.25511870305778,Frame Diff = 1
162.89727103094762,Frame Diff = 1
129.0938588862295,Frame Diff = 1
167.6609127216738,Frame Diff = 1
147.9946167919165,Frame Diff = 1
82.8749836510982,Frame Diff = 1
45.0,Frame Diff = 1
170.77607771789465,Frame Diff = 1
162.030860259843,Frame Diff = 1
149.03624346792648,Frame Diff = 1
163.49563861824495,Frame Diff = 1
178.8542371618249,Frame Diff = 1
164.98163936884933,Frame Diff = 1
164.74488129694222,Frame Diff = 1
162.4075754378184,Frame Diff = 1
138.17983011986425,Frame Diff = 1
170.7273982227997,Frame Diff = 1
174.28940686250036,Frame Diff = 1
160.5599651718238,Frame Diff = 1
25.01689347810002,Frame Diff = 1
162.34987578006988,Frame Diff = 1
163.393019421383,Frame Diff = 1
150.01836063115067,Frame Diff = 1
81.97276248956804,Frame Diff = 1
135.0,Frame Diff = 1
158.19859051364818,Frame Diff = 1
142.9434718105904,Frame Diff = 1
161.565051177078,Frame Diff = 1
170.53767779197435,Frame Diff = 1
131.82016988013578,Frame Diff = 1
141.34019174590992,Frame Diff = 1
164.9315118405078,Frame Diff = 1
178.60281897270363,Frame Diff = 1
169.38034472384487,Frame Diff = 1
168.76305574065523,Frame Diff = 1
132.87890360333856,Frame Diff = 1
144.46232220802565,Frame Diff = 1
174.0938588862295,Frame Diff = 1
119.41559883309556,Frame Diff = 1
172.05652818940962,Frame Diff = 1
161.565051177078,Frame Diff = 1
88.05851360908562,Frame Diff = 1
97.12501634890178,Frame Diff = 1
149.03624346792648,Frame Diff = 1
80.7273982227997,Frame Diff = 1
61.26020470831195,Frame Diff = 1
101.3099324740202,Frame Diff = 1
128.81138403675843,Frame Diff = 1
161.565051177078,Frame Diff = 1
172.18470645323313,Frame Diff = 1
151.26020470831196,Frame Diff = 1
166.7594800848128,Frame Diff = 1
157.2855876468328,Frame Diff = 1
137.16107948822636,Frame Diff = 1
160.3461759419467,Frame Diff = 1
