cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,2,0,0,0,0,0
I1,0,0,0,1,2,1,2,0,0,0
I2,0,2,1,1,2,1,2,0,0,1
I3,0,2,1,1,2,1,2,2,1,1
216_15,0,2,1,1,2,1,2,2,1,1
216_14,0,2,1,1,2,1,2,2,1,1
I4,2,2,1,1,2,1,2,0,0,1
216_17,2,2,1,1,2,1,2,1,0,1
216_16,2,2,1,1,2,1,2,0,0,1
I5,0,0,0,1,2,1,2,0,0,2
I6,0,0,1,1,2,1,2,0,1,2
216_19,0,0,1,1,2,1,2,0,1,2
216_18,0,0,1,1,2,1,2,0,1,2
I7,0,0,2,1,2,1,2,0,0,2
216_21,2,1,2,1,2,1,2,0,0,2
216_20,0,0,2,1,2,1,2,0,0,2
I8,2,2,0,1,2,2,1,1,0,0
I9,2,2,1,1,2,2,1,1,0,1
I10,2,2,1,1,2,2,1,1,2,1
216_11,2,2,1,1,2,2,1,1,2,1
I11,2,2,1,1,2,2,1,1,2,1
216_13,2,2,1,1,2,2,1,1,2,1
216_12,2,2,1,1,2,2,1,1,2,1
I12,2,2,1,1,2,2,1,1,0,1
I13,2,2,1,1,2,2,1,1,1,1
216_9,2,2,1,1,2,2,1,1,1,1
216_8,2,2,1,1,2,2,1,1,1,1
I14,2,2,1,1,2,2,1,1,2,1
216_7,2,2,1,1,2,2,1,1,2,1
216_6,2,2,1,1,2,2,1,1,2,1
I15,2,2,0,1,2,2,1,1,0,0
216_1,2,2,0,1,2,2,1,1,2,1
I16,2,2,0,1,2,2,1,1,0,0
216_5,2,2,2,1,2,2,1,1,1,0
I17,2,2,0,1,2,2,1,1,2,0
216_4,2,2,0,1,2,2,1,1,2,0
216_3,2,2,0,1,2,2,1,1,2,0
Evolve tree: [&R] (((((216_3:0.016078030702131985,216_4:0.016078030702131985)I17:0.23392103569246012,216_5:0.2499990663945921)I16:0.2777304104176807,216_1:0.5277294768122729)I15:0.2895114063892275,(((216_6:0.03647072670750793,216_7:0.03647072670750793)I14:0.2328664369548553,(216_8:0.02827399588619251,216_9:0.02827399588619251)I13:0.24106316777617073)I12:0.25839231314990946,((216_12:0.06138193148560831,216_13:0.06138193148560831)I11:0.20795523217675493,216_11:0.26933716366236327)I10:0.25839231314990946)I9:0.2895114063892275)I8:0.3063858168766312,(((216_20:0.17510412748404047,216_21:0.17510412748404047)I7:0.2421842774052363,(216_18:0.15697904064962592,216_19:0.15697904064962592)I6:0.26030936423965084)I5:0.30906081768931776,((216_16:0.16601223054136086,216_17:0.16601223054136086)I4:0.23003358151771058,(216_14:0.15248434229088492,216_15:0.15248434229088492)I3:0.24356146976818652)I2:0.3303034105195231)I1:0.3972774774995368)I0:0.11732133459117769;
