cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,1,2,0,0,0,0,0,0
I1,2,1,1,2,0,0,1,1,2,0
I2,2,1,1,2,1,1,1,1,2,2
I3,2,1,1,2,1,1,1,1,2,2
216_9,2,1,1,2,1,1,1,1,2,2
216_8,2,1,1,2,1,1,1,1,2,2
I4,2,1,1,2,1,1,1,1,2,2
216_11,2,1,1,2,1,1,1,1,2,2
216_10,2,1,1,2,1,1,1,1,2,2
I5,2,1,1,2,0,0,1,1,2,0
I6,2,1,1,2,2,2,1,1,2,1
216_15,2,1,1,2,2,2,1,1,2,1
216_14,2,1,1,2,2,2,1,1,2,1
I7,2,1,1,2,0,0,1,1,2,0
216_13,2,1,1,2,0,0,1,1,2,0
216_12,2,1,1,2,0,0,1,1,2,0
I8,2,0,1,2,0,1,2,0,1,2
I9,2,2,1,2,0,1,2,2,1,2
216_2,2,2,1,2,0,1,2,2,1,2
216_1,2,2,1,2,2,1,2,2,1,2
I10,2,0,1,2,0,1,2,1,1,2
I11,2,0,1,2,2,1,2,1,1,2
216_5,2,0,1,2,2,1,2,1,1,2
216_4,2,0,1,2,2,1,2,1,1,2
I12,2,0,1,2,0,1,2,1,1,2
216_7,2,0,1,2,0,1,2,1,1,2
216_6,2,0,1,2,2,1,2,1,1,2
Evolve tree: [&R] ((((216_6:0.06624299065420444,216_7:0.06624299065420444)I12:0.20173831775700668,(216_4:0.04084112149532636,216_5:0.04084112149532636)I11:0.22714018691588475)I10:0.38321495327102545,(216_1:0.0492336448598122,216_2:0.0492336448598122)I9:0.6019626168224246)I8:0.3920747663551393,(((216_12:0.10560747663551223,216_13:0.10560747663551223)I7:0.24087850467289443,(216_14:0.09672897196261515,216_15:0.09672897196261515)I6:0.24975700934579148)I5:0.2983738317756991,((216_10:0.09231775700934422,216_11:0.09231775700934422)I4:0.21177570093457682,(216_8:0.0879252336448583,216_9:0.0879252336448583)I3:0.21616822429906274)I2:0.34076635514018466)I1:0.39841121495327014)I0:0.24672897196261687;
