pos_1,pos_2,progenitor,descendants
459,174,1,1
426,175,2,2
435,152,3,3
450,138,4,4
376,181,5,5
348,189,6,6
397,137,7,7
401,116,8,8
398,200,9,9
352,205,10,10
333,193,11,11
342,171,12,12
331,213,13,13
308,199,14,14
307,169,15,15
311,187,16,16
329,176,17,17
364,165,18,18
382,165,19,19
413,179,20,20
395,177,21,21
403,173,22,22
423,145,23,23
