pos_1,pos_2,progenitor,descendants_1,descendants_2
458,157,1,1,
433,174,2,2,
438,150,3,3,
453,135,4,4,
380,187,5,5,
354,189,6,6,
397,145,7,7,
416,124,8,8,
401,201,9,9,
359,206,10,10,
338,187,11,11,
344,170,12,12,
338,204,13,13,
319,185,14,14,
328,172,15,15,
378,165,16,16,17
403,182,17,18,19
407,167,18,20,
422,145,19,21,
