pos_1,pos_2,progenitor,descendants
459,170,1,1
428,172,2,2
438,151,3,3
452,136,4,4
376,177,5,5
348,189,6,6
397,137,7,7
411,119,8,8
398,202,9,9
354,206,10,10
332,192,11,11
343,172,12,12
331,212,13,13
317,194,14,14
309,172,15,15
326,178,16,16
364,165,17,17
379,160,18,18
413,181,19,19
392,174,20,20
403,174,21,21
426,146,22,22
