sigma: 22.470982031241125
216_4 242.0 136.0
216_3 305.0 148.0
216_12 254.0 103.0
216_11 288.0 107.0
216_10 295.0 117.0
216_9 299.0 133.0
216_6 255.0 149.0
216_5 249.0 171.0
216_8 245.0 110.0
216_7 280.0 133.0
202_5 263.2654081433081 126.52071111162641
208_4 264.78015080475564 138.20849089375866
167_3 265.00065414217966 137.83285815593598
202_6 281.61220557794474 118.9111918702069
202_7 280.73954174515524 118.24002133254388
167_4 281.07792109722914 118.69984902206686
119_3 267.5863213393694 135.8245615460525
193_2 269.3145448562345 137.62754642540813
70_2 269.26152244688967 137.57223922626764
