cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,2,0,2,1,2,0,0,0,1,2
I2,2,0,2,1,2,0,0,0,1,2
216_8,2,0,2,1,2,0,0,0,1,2
216_7,2,0,2,1,2,0,0,0,1,2
I3,2,1,2,1,2,0,0,0,1,2
I4,2,1,2,1,2,0,0,0,1,2
216_2,2,1,2,1,2,0,1,0,1,2
216_1,2,1,2,1,2,0,0,0,1,2
I5,2,1,2,1,2,0,0,0,1,2
216_4,2,1,2,1,2,0,0,0,1,2
216_3,2,1,2,1,2,0,0,0,1,2
I6,0,2,0,2,1,0,1,0,0,1
I7,0,2,0,2,1,0,1,0,0,1
I8,2,2,0,2,1,2,1,0,0,1
I9,2,2,0,2,1,2,1,0,0,1
216_16,2,2,1,2,1,2,1,0,0,1
216_15,2,2,0,2,1,2,1,0,0,1
I10,2,2,0,2,1,2,1,1,2,1
216_18,2,2,0,2,1,2,1,1,2,1
216_17,2,2,0,2,1,2,1,1,2,1
I11,0,2,0,2,1,0,1,0,2,1
I12,0,2,2,2,1,0,1,0,2,1
216_22,0,2,2,2,1,0,1,0,2,1
216_21,0,2,2,2,1,0,1,0,2,1
I13,0,2,0,2,1,0,1,0,2,1
216_20,0,2,0,2,1,0,1,0,2,1
216_19,0,2,0,2,1,0,1,0,2,1
I14,0,2,0,2,1,0,1,0,0,1
I15,0,2,1,2,1,2,1,0,2,1
216_10,0,2,1,2,1,2,1,0,2,1
216_9,0,2,1,2,1,2,1,0,2,1
I16,0,2,0,2,1,2,1,0,0,1
I17,0,2,2,2,1,2,1,1,0,1
216_12,0,2,2,2,1,2,1,1,0,1
216_11,0,2,2,2,1,2,1,1,2,1
I18,0,2,0,2,1,2,1,0,0,1
216_14,0,2,0,2,1,2,1,0,0,1
216_13,0,2,0,2,1,2,1,0,0,1
Evolve tree: [&R] (((((216_13:0.06456756588627624,216_14:0.06456756588627624)I18:0.14325246945301445,(216_11:0.05721655200675471,216_12:0.05721655200675471)I17:0.15060348333253598)I16:0.20553246743107384,(216_9:0.027210879208705078,216_10:0.027210879208705078)I15:0.3861416235616594)I14:0.28759758847823763,(((216_19:0.06705499223213832,216_20:0.06705499223213832)I13:0.15155262750274542,(216_21:0.062098776651768134,216_22:0.062098776651768134)I12:0.15650884308311563)I11:0.19474488303548082,((216_17:0.07719389857338455,216_18:0.07719389857338455)I10:0.1341949888518088,(216_15:0.07463050618864697,216_16:0.07463050618864697)I9:0.13675838123654638)I8:0.20196361534517118)I7:0.28759758847823763)I6:0.368780330538029,(((216_3:0.04532749229029334,216_4:0.04532749229029334)I5:0.11524714212159745,(216_1:0.04300285984445322,216_2:0.04300285984445322)I4:0.11757177456743757)I3:0.18041801976905175,(216_7:0.03840571657315253,216_8:0.03840571657315253)I2:0.30258693760778993)I1:0.7287377676056882)I0:0;
