cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,1,1,2,0,0,0,0,1,1
I2,0,1,1,2,0,2,0,2,1,1
216_8,0,1,1,2,0,2,0,2,1,1
216_7,0,1,1,2,0,2,2,2,1,1
I3,0,1,1,2,0,0,0,0,1,1
I4,2,1,1,2,0,1,2,0,1,1
216_2,2,1,1,2,2,1,2,0,1,1
216_1,2,1,1,2,0,1,2,0,1,1
I5,0,1,1,2,2,0,0,0,1,1
216_4,0,1,1,2,2,0,0,0,1,1
216_3,0,1,1,2,2,1,0,0,1,1
I6,0,1,1,0,1,0,0,0,0,0
I7,2,1,1,0,1,0,0,1,2,0
I8,2,1,1,0,1,0,0,1,2,0
I9,2,1,1,0,1,0,0,1,2,0
216_16,2,1,1,0,1,0,0,1,2,0
216_15,2,1,1,0,1,0,0,1,2,0
I10,2,1,1,0,1,0,0,1,2,0
216_18,2,1,1,0,1,2,0,1,2,0
216_17,2,1,1,0,1,2,0,1,2,0
I11,2,1,1,0,1,0,0,1,2,0
I12,2,1,1,0,1,0,0,1,2,2
216_22,2,1,1,0,1,0,0,1,2,2
216_21,2,1,1,1,1,1,0,1,2,2
I13,2,1,1,1,1,0,0,1,2,0
216_20,2,1,1,1,1,0,1,1,2,0
216_19,2,1,1,1,1,0,0,1,2,0
I14,0,1,1,0,1,0,0,0,2,0
I15,0,1,1,0,1,0,0,0,2,0
216_10,0,1,1,0,1,0,0,0,2,0
216_9,0,1,1,0,1,0,0,1,2,0
I16,0,1,1,0,1,0,0,1,2,0
I17,0,1,1,0,1,0,0,1,2,0
216_12,0,1,1,0,1,0,0,1,2,0
216_11,0,1,1,0,1,0,0,1,2,0
I18,2,1,1,0,1,0,2,1,2,0
216_14,2,1,1,0,1,0,2,1,2,0
216_13,2,1,1,0,1,0,2,1,2,0
Evolve tree: [&R] (((((216_13:0.17400000000000002,216_14:0.17400000000000002)I18:0.28800000000000003,(216_11:0.156,216_12:0.156)I17:0.306)I16:0.28800000000000003,(216_9:0.078,216_10:0.078)I15:0.672)I14:0.28200000000000003,(((216_19:0.18,216_20:0.18)I13:0.3,(216_21:0.168,216_22:0.168)I12:0.312)I11:0.27,((216_17:0.20400000000000001,216_18:0.20400000000000001)I10:0.264,(216_15:0.198,216_16:0.198)I9:0.27)I8:0.28200000000000003)I7:0.28200000000000003)I6:0.258,(((216_3:0.126,216_4:0.126)I5:0.252,(216_1:0.12,216_2:0.12)I4:0.258)I3:0.28200000000000003,(216_7:0.108,216_8:0.108)I2:0.552)I1:0.63)I0:0;
