cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,2,0,0,0,1,0
I1,1,0,2,0,2,0,0,0,1,0
I2,1,0,2,0,2,2,1,0,1,0
216_10,1,0,2,0,2,2,1,0,1,0
216_9,1,0,2,0,2,2,1,0,1,0
I3,1,2,2,0,2,2,0,0,1,0
I4,1,2,2,0,2,2,0,2,1,0
216_16,1,2,2,0,2,2,0,2,1,0
216_15,1,2,2,1,2,2,0,2,1,0
I5,1,2,2,0,2,2,0,0,1,0
216_14,1,2,2,0,2,2,0,0,1,0
216_13,1,2,2,0,2,2,0,0,1,0
I6,0,0,0,0,2,0,2,0,1,0
I7,1,0,0,0,2,0,2,0,1,2
I8,1,0,1,2,2,0,2,0,1,2
216_8,1,0,1,2,2,0,2,0,1,2
216_7,1,2,1,2,2,0,2,0,1,2
I9,1,0,0,2,2,0,2,1,1,2
216_6,1,0,0,2,2,0,2,1,1,2
216_5,1,0,0,2,2,0,2,1,1,2
I10,0,0,0,0,2,1,2,0,1,2
I11,0,0,2,0,2,1,2,1,1,2
216_4,0,0,2,0,2,1,2,1,1,2
216_3,0,0,2,0,2,1,2,1,1,2
I12,0,0,0,0,2,1,2,0,1,2
216_2,0,2,0,0,2,1,2,0,1,2
216_1,0,0,0,0,2,1,2,0,1,2
Evolve tree: [&R] ((((216_1:0.15697904064962592,216_2:0.15697904064962592)I12:0.23379898714989433,(216_3:0.10399169158414277,216_4:0.10399169158414277)I11:0.2867863362153775)I10:0.28545392243794343,((216_5:0.10832906733286884,216_6:0.10832906733286884)I9:0.2306989999942995,(216_7:0.09966834189189493,216_8:0.09966834189189493)I8:0.23935972543527342)I7:0.33720388291029546)I6:0.3211422776663408,(((216_13:0.17055081684304865,216_14:0.17055081684304865)I5:0.2097426916894209,(216_15:0.15248434229088492,216_16:0.15248434229088492)I4:0.2278091662415846)I3:0.28361072535018783,(216_9:0.10832906733286884,216_10:0.10832906733286884)I2:0.5555751665497888)I1:0.33346999402114724)I0:0.24357380676550433;
