cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,2,0,0,0,0
I1,0,0,0,0,1,2,0,0,0,0
I2,1,0,0,1,1,2,0,0,1,0
216_10,1,0,2,1,1,2,1,0,1,0
216_9,1,0,0,1,1,2,0,0,1,0
I3,0,2,1,0,1,2,1,2,0,0
I4,0,2,1,0,1,2,1,2,0,0
216_16,0,2,1,0,1,2,1,2,0,0
216_15,0,2,1,0,1,2,1,2,0,0
I5,0,2,1,0,1,2,1,2,0,0
216_14,0,2,1,0,1,2,1,2,0,0
216_13,2,2,1,1,1,2,1,2,0,0
I6,0,0,0,0,0,2,0,0,1,0
I7,0,0,2,0,0,2,0,0,1,1
I8,0,0,2,1,1,2,0,0,1,1
216_8,0,0,2,1,1,2,0,0,1,1
216_7,0,0,2,1,1,2,0,0,1,1
I9,1,0,2,1,0,2,0,0,1,1
216_6,1,0,2,1,0,2,0,0,1,1
216_5,1,1,2,1,0,2,0,2,1,1
I10,0,0,0,0,0,2,0,0,1,0
I11,0,0,0,0,0,2,0,1,1,0
216_4,0,0,0,0,0,2,2,1,1,1
216_3,0,0,0,0,0,2,0,1,1,0
I12,0,0,0,0,0,2,2,0,1,0
216_2,0,0,0,0,2,2,2,2,1,1
216_1,0,0,0,2,0,2,2,0,1,1
Evolve tree: [&R] ((((216_1:0.16044859813083856,216_2:0.16044859813083856)I12:0.2462803738317732,(216_3:0.10560747663551223,216_4:0.10560747663551223)I11:0.30112149532709953)I10:0.3023364485981292,((216_5:0.11007476635513833,216_6:0.11007476635513833)I9:0.24179439252336177,(216_7:0.10115887850467117,216_8:0.10115887850467117)I8:0.2507102803738289)I7:0.3571962616822409)I6:0.33420560747663486,(((216_13:0.17457943925233374,216_14:0.17457943925233374)I5:0.22102803738317534,(216_15:0.15577570093457696,216_16:0.15577570093457696)I4:0.23983177570093211)I3:0.3004672897196245,(216_9:0.11007476635513833,216_10:0.11007476635513833)I2:0.5859999999999954)I1:0.3471962616822423)I0:0.24672897196261687;
