sigma: 22.470982031241125
216_4 418.0 313.0
216_6 404.0 274.0
216_5 417.0 281.0
216_1 462.0 348.0
216_3 477.0 318.0
216_2 454.0 313.0
216_16 459.0 227.0
216_14 429.0 237.0
216_13 446.0 263.0
192_11 440.3240880350421 250.44902261966897
139_7 445.4869466356151 251.27011027343138
213_2 462.47701263578216 322.41098632341203
175_1 462.30244644782675 322.8101312631196
215_5 411.5390307477263 279.65540491460064
183_3 417.89344381748384 292.83584389108347
129_1 441.9685697659228 285.1049264025457
14_1 442.0074468614102 284.73123521072887
