cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,1,1,0,1,0,0,0,2,0
I1,0,1,1,0,1,2,1,2,2,0
I2,0,1,1,0,1,2,1,2,2,1
216_4,0,1,1,0,1,2,1,2,2,1
216_3,0,1,1,0,1,2,1,2,2,1
I3,0,1,1,0,1,2,1,2,2,2
216_2,0,1,1,0,1,2,1,2,2,2
216_1,0,1,1,1,1,2,1,2,2,2
I4,0,1,1,0,1,0,0,2,2,0
I5,0,1,1,0,1,0,1,2,2,1
216_10,0,1,1,0,1,0,1,2,2,1
216_9,0,1,1,0,1,0,1,2,2,1
I6,0,1,1,1,1,2,0,2,2,0
I7,0,1,1,1,1,2,0,2,2,2
216_6,0,1,1,1,1,2,0,2,2,2
216_5,0,1,1,1,1,2,1,2,2,2
I8,0,1,1,1,1,2,0,2,2,0
216_8,0,1,1,1,1,2,2,2,2,0
216_7,0,1,1,1,1,2,0,2,2,0
Evolve tree: [&R] ((((216_7:19,216_8:19)I8:47,(216_5:17,216_6:17)I7:49)I6:45,(216_9:12,216_10:12)I5:99)I4:46,((216_1:37,216_2:37)I3:67,(216_3:23,216_4:23)I2:81)I1:53)I0:58;
