cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,1,1,1,0,0,0,1,0
I1,0,2,1,1,1,2,2,2,1,0
I2,0,2,1,1,1,2,2,2,1,0
216_4,0,2,1,1,1,2,2,2,1,0
216_3,0,2,1,1,1,2,2,2,1,0
I3,0,2,1,1,1,2,2,2,1,0
216_2,0,2,1,1,1,2,2,2,1,0
216_1,0,2,1,1,1,2,2,2,1,0
I4,0,2,1,1,1,0,1,0,1,0
I5,1,2,1,1,1,1,1,2,1,2
216_10,1,2,1,1,1,1,1,2,1,2
216_9,1,2,1,1,1,1,1,2,1,2
I6,1,2,1,1,1,2,1,0,1,0
I7,1,2,1,1,1,2,1,1,1,0
216_6,1,2,1,1,1,2,1,1,1,0
216_5,1,2,1,1,1,2,1,1,1,0
I8,1,2,1,1,1,2,1,0,1,0
216_8,1,2,1,1,1,2,1,0,1,0
216_7,1,2,1,1,1,2,1,0,1,0
Evolve tree: [&R] ((((216_7:19,216_8:19)I8:47,(216_5:17,216_6:17)I7:49)I6:45,(216_9:12,216_10:12)I5:99)I4:46,((216_1:37,216_2:37)I3:67,(216_3:23,216_4:23)I2:81)I1:53)I0:58;
