pos_1,pos_2,progenitor,descendants
255,342,1,1
269,327,2,2
219,304,3,3
243,310,4,4
254,313,5,5
265,296,6,6
282,301,7,7
243,300,8,8
238,284,9,9
274,286,10,10
253,280,11,11
245,262,12,12
270,266,13,13
283,270,14,14
271,242,15,15
299,338,16,16
281,346,17,17
302,322,18,18
299,305,19,19
307,314,20,20
316,308,20,21
293,291,21,22
309,282,22,23
214,290,23,24
233,263,24,25
