pos_1,pos_2,progenitor,descendants_1,descendants_2
255,342,1,1,
269,327,2,2,
222,304,3,3,
243,310,4,4,
255,313,5,5,
262,300,5,6,
286,304,6,7,
243,301,7,8,
238,284,8,9,
273,286,9,10,
253,280,10,11,
245,262,11,12,
270,267,12,13,
283,270,13,14,
273,241,14,15,
299,338,15,16,
281,346,16,17,
304,321,17,18,
301,305,18,19,
312,310,19,20,21
293,291,20,22,
309,281,21,23,
217,291,22,24,
233,263,23,25,
