pos_1,pos_2,progenitor,descendants_1,descendants_2
262,327,1,1,
243,311,2,2,
260,310,3,3,
287,296,4,4,
243,297,5,5,6
261,286,6,7,
245,268,7,8,
269,263,8,9,
283,264,9,10,
275,249,10,11,
296,339,11,12,
276,341,12,13,
313,312,13,14,
301,297,14,15,
333,312,15,16,
294,281,16,17,
228,290,17,18,
234,263,18,19,
