pos_1,pos_2,progenitor,descendants
256,342,1,1
265,324,2,2
222,304,3,3
242,313,4,4
255,312,5,5
288,303,6,6
246,300,7,7
237,284,8,8
271,289,9,9
253,281,10,10
246,263,11,11
271,264,12,12
284,267,13,13
276,241,14,14
299,341,15,15
280,346,16,16
308,316,17,17
304,301,18,18
318,319,19,19
293,289,20,20
305,276,21,21
221,288,22,22
233,261,23,23
