pos_1,pos_2,progenitor,descendants
257,343,1,1
266,325,2,2
219,303,3,3
243,309,4,4
256,307,5,5
288,303,6,6
246,300,7,7
238,283,8,8
272,288,9,9
253,280,10,10
245,264,11,11
271,265,12,12
284,269,13,13
276,241,14,14
299,341,15,15
281,344,16,16
308,317,17,17
301,302,18,18
316,319,19,19
293,289,20,20
305,276,21,21
220,290,22,22
233,261,23,23
