pos_1,pos_2,progenitor,descendants_1,descendants_2
255,342,1,1,
269,327,2,2,
219,304,3,3,
240,310,4,4,
253,314,5,5,
267,295,6,6,
282,301,7,7,8
243,300,8,9,
238,284,9,10,
275,286,10,11,
253,280,11,12,
245,262,12,13,
270,266,13,14,
283,271,14,15,
271,242,15,16,
298,340,16,17,
281,346,17,18,
304,322,18,19,
299,306,19,20,
319,316,20,21,
318,304,21,22,
293,291,22,23,
308,283,23,24,
213,290,24,25,
233,263,25,26,
