pos_1,pos_2,progenitor,descendants
254,338,1,1
264,325,2,2
223,306,3,3
238,314,4,4
257,309,5,5
289,303,6,6
247,299,7,7
235,284,8,8
271,292,9,9
253,281,10,10
246,261,11,11
272,261,12,12
285,267,13,13
276,241,14,14
299,341,15,15
280,347,16,16
310,316,17,17
304,301,18,18
323,312,19,19
293,289,20,20
305,276,21,21
222,287,22,22
233,260,23,23
