pos_1,pos_2,progenitor,descendants
374,165,1,1
364,151,2,2
381,137,3,3
371,134,3,4
300,143,4,5
313,127,5,6
283,132,6,7
297,126,7,8
362,127,8,9
387,105,9,10
370,89,10,11
391,80,11,12
353,95,12,13
343,126,13,14
354,109,14,15
311,101,15,16
327,96,16,17
321,70,17,18
343,81,18,19
394,66,19,20
356,80,20,21
