pos_1,pos_2,progenitor,descendants_1,descendants_2
377,161,1,1,
364,151,2,2,
372,135,3,3,4
300,142,4,5,
313,127,5,6,
285,131,6,7,
296,127,6,8,
362,127,7,9,
386,102,8,10,
370,88,8,11,
388,79,9,12,
355,92,10,13,
342,126,11,14,
354,109,12,15,
311,103,13,16,
326,95,14,17,
319,75,15,18,
343,81,16,19,
394,66,17,20,
356,80,18,21,
