pos_1,pos_2,progenitor,descendants_1,descendants_2
374,180,1,1,
363,148,2,2,
386,140,3,3,
375,133,4,4,
302,140,5,5,
311,124,6,6,
276,131,7,7,
295,128,8,8,
358,127,9,9,10
387,108,10,11,
370,85,11,12,
390,80,12,13,14
354,94,13,15,
343,128,14,16,
362,105,15,17,
306,94,16,18,
327,100,17,19,
318,68,18,20,
347,79,19,21,
390,60,20,22,
361,75,21,23,
