pos_1,pos_2,progenitor,descendants
375,186,1,
360,148,2,
386,140,3,
375,133,4,
305,141,5,
313,122,6,
277,126,7,
296,130,8,
363,134,9,
356,120,10,
387,106,11,
370,85,12,
391,87,13,
381,72,14,
348,91,15,
345,133,16,
359,107,17,
366,107,17,
307,96,18,
327,100,19,
315,69,20,
346,81,21,
391,55,22,
361,75,23,
