cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,1,1,2,0,0,2,0,0,0
I2,0,1,1,2,0,1,2,0,1,0
I3,0,1,1,2,0,1,2,0,1,0
216_14,0,1,1,2,0,1,2,0,1,1
216_13,0,1,1,2,1,1,2,0,1,0
I4,0,1,1,2,0,1,2,0,1,0
216_12,2,1,1,2,0,1,2,0,1,0
216_11,0,1,1,2,0,1,2,0,1,0
I5,0,1,1,2,1,0,2,0,1,0
216_7,1,1,1,2,1,0,2,1,1,2
I6,0,1,1,2,1,0,2,1,1,0
216_10,0,1,1,2,1,0,2,1,1,0
I7,0,1,1,2,1,0,2,1,1,0
216_9,0,1,1,2,1,2,2,1,1,0
216_8,0,1,1,2,1,0,2,1,1,0
I8,0,0,0,0,0,0,2,2,0,0
216_1,1,2,1,2,0,1,2,2,2,0
I9,0,0,0,2,0,2,2,2,0,0
I10,0,0,1,2,1,2,2,2,0,0
216_6,0,0,1,2,1,2,2,2,0,0
216_5,0,0,1,2,1,2,2,2,2,0
I11,0,0,0,2,0,2,2,2,0,0
216_4,0,1,0,2,0,2,2,2,0,0
I12,0,0,1,2,0,2,2,2,0,0
216_3,0,2,1,2,0,2,2,2,0,0
216_2,0,0,1,2,0,2,2,2,0,2
Evolve tree: [&R] (((((216_2:0.16601223054136086,216_3:0.16601223054136086)I12:0.25127617434791594,216_4:0.4172884048892769)I11:0.321794366444035,(216_5:0.3960458120590716,216_6:0.3960458120590716)I10:0.3430369592742403)I9:0.3094372637770271,216_1:1.0485200351103385)I8:0.19242799955897014,((((216_8:0.1480041787330661,216_9:0.1480041787330661)I7:0.25332650763026704,216_10:0.40133068636333324)I6:0.3313749995929689,216_7:0.7327056859563023)I5:0.2937526467150767,((216_11:0.10399169158414277,216_12:0.10399169158414277)I4:0.29205412047492874,(216_13:0.09966834189189493,216_14:0.09966834189189493)I3:0.2963774701671766)I2:0.6304125206123073)I1:0.2144897019979303)I0:0;
