cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,1,0,0,0,0,0,0
I2,2,0,0,1,0,0,1,2,0,0
I3,2,0,0,1,0,1,1,2,1,0
216_14,2,0,0,1,0,1,1,2,1,0
216_13,2,0,0,1,0,1,1,2,1,0
I4,2,0,0,1,0,1,1,2,0,1
216_12,2,0,0,1,0,1,1,2,0,1
216_11,2,0,0,1,0,1,1,2,0,1
I5,0,0,0,1,1,0,0,0,0,2
216_7,0,1,0,1,1,2,0,2,0,2
I6,0,0,1,1,1,0,1,0,0,2
216_10,2,0,1,1,1,0,1,2,0,2
I7,0,1,1,1,1,0,1,0,0,2
216_9,0,1,1,1,1,0,1,0,2,2
216_8,0,1,1,1,1,0,1,0,0,2
I8,0,0,0,0,0,0,0,0,0,0
216_1,2,2,1,2,1,2,0,1,0,2
I9,0,0,0,0,2,1,0,2,0,2
I10,0,0,1,0,2,1,0,2,0,2
216_6,0,0,1,0,2,1,0,2,0,2
216_5,0,0,1,0,2,1,1,2,1,2
I11,0,0,0,0,2,1,0,2,0,2
216_4,0,2,0,0,2,1,0,2,0,2
I12,0,0,0,0,2,1,1,2,2,2
216_3,0,0,0,0,2,1,1,2,2,2
216_2,0,1,0,0,2,1,1,2,2,2
Evolve tree: [&R] (((((216_2:0.16985046728971695,216_3:0.16985046728971695)I12:0.26500934579438995,216_4:0.43485981308410687)I11:0.34028037383177395,(216_5:0.4123177570093407,216_6:0.4123177570093407)I10:0.3628224299065401)I9:0.32046728971962574,216_1:1.0956074766355068)I8:0.19439252336448604,((((216_8:0.15112149532710037,216_9:0.15112149532710037)I7:0.26680373831775434,216_10:0.4179252336448547)I6:0.3505233644859795,216_7:0.7684485981308344)I5:0.30461682242990606,((216_11:0.10560747663551223,216_12:0.10560747663551223)I4:0.30671028037382847,(216_13:0.10115887850467117,216_14:0.10115887850467117)I3:0.3111588785046695)I2:0.6607476635513996)I1:0.2169345794392524)I0:0;
