cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,1,2,0,0,0,0,0,0
I2,0,2,1,2,1,0,0,0,0,0
I3,0,2,1,2,1,0,0,0,0,0
216_4,0,2,1,2,1,0,0,0,0,0
216_3,0,2,1,2,1,0,0,0,0,0
I4,0,2,1,2,1,1,0,0,0,0
216_2,0,2,1,2,1,1,0,0,0,0
216_1,0,2,1,2,1,1,0,0,0,0
I5,0,0,1,2,0,1,0,2,1,1
I6,1,2,1,2,0,1,2,2,1,1
216_9,1,2,1,2,0,1,2,2,1,1
216_8,1,2,1,2,0,1,2,2,1,1
I7,1,0,1,2,0,1,0,2,1,1
216_11,1,0,1,2,0,1,0,2,1,1
216_10,1,0,1,2,1,1,0,2,1,1
I8,0,1,0,0,1,0,0,0,2,0
I9,1,1,0,1,1,0,0,0,2,0
216_13,1,1,0,1,1,2,0,0,2,0
216_12,1,1,0,1,1,0,0,0,2,0
I10,0,1,0,1,1,0,0,0,2,0
216_16,1,1,1,1,1,0,1,0,2,0
216_19,1,1,2,1,1,1,0,0,2,0
Evolve tree: [&R] (((216_19:0.4236320276272983,216_16:0.4236320276272983)I10:0.26289848016806167,(216_12:0.09298578147361514,216_13:0.09298578147361514)I9:0.5935447263217448)I8:0.3831999139912712,(((216_10:0.1479647430361697,216_11:0.1479647430361697)I7:0.20221081033027746,(216_8:0.12094196514364045,216_9:0.12094196514364045)I6:0.22923358822280665)I5:0.32922609048477275,((216_1:0.031638362837529375,216_2:0.031638362837529375)I4:0.11944337931459831,(216_3:0.012228765186287953,216_4:0.012228765186287953)I3:0.13885297696583976)I2:0.5283199016990922)I1:0.39032877793541126)I0:0;
